,city,region_name,province,Electricity_count,Kerosene (Gaas)_count,Liquified Petroleum Gas (LPG)_count,Oil (vegetable animal and others)_count,Solar panel_count,Solar lamp_count,Others_count,None_count,Not Reported_count,year
12240,BAYABAS,REGION XIII (Caraga),SURIGAO DEL SUR,1412.0,322.0,,,2.0,1.0,1.0,,,2015
12249,CITY OF BISLIG,REGION XIII (Caraga),SURIGAO DEL SUR,18869.0,2138.0,9.0,,62.0,135.0,74.0,27.0,,2015
12258,CAGWAIT,REGION XIII (Caraga),SURIGAO DEL SUR,3852.0,462.0,1.0,2.0,3.0,3.0,36.0,,,2015
12267,CANTILAN,REGION XIII (Caraga),SURIGAO DEL SUR,6374.0,384.0,53.0,,194.0,53.0,,,,2015
12276,CARMEN,REGION XIII (Caraga),SURIGAO DEL SUR,2144.0,182.0,,,1.0,2.0,1.0,,,2015
12285,CARRASCAL,REGION XIII (Caraga),SURIGAO DEL SUR,4707.0,259.0,40.0,,,12.0,,,,2015
12294,CORTES,REGION XIII (Caraga),SURIGAO DEL SUR,3265.0,242.0,,,3.0,17.0,3.0,,,2015
12303,HINATUAN,REGION XIII (Caraga),SURIGAO DEL SUR,6973.0,1666.0,142.0,,12.0,64.0,1.0,9.0,,2015
12312,LANUZA,REGION XIII (Caraga),SURIGAO DEL SUR,2335.0,284.0,1.0,,139.0,23.0,1.0,,,2015
12321,LIANGA,REGION XIII (Caraga),SURIGAO DEL SUR,5493.0,764.0,,,9.0,26.0,3.0,7.0,,2015
12330,LINGIG,REGION XIII (Caraga),SURIGAO DEL SUR,5524.0,1484.0,,,20.0,65.0,1.0,,,2015
12339,MADRID,REGION XIII (Caraga),SURIGAO DEL SUR,3339.0,155.0,,,5.0,4.0,,1.0,,2015
12348,MARIHATAG,REGION XIII (Caraga),SURIGAO DEL SUR,3194.0,490.0,,,3.0,7.0,5.0,,,2015
12357,SAN AGUSTIN,REGION XIII (Caraga),SURIGAO DEL SUR,3519.0,1028.0,,1.0,12.0,24.0,,,,2015
12366,SAN MIGUEL,REGION XIII (Caraga),SURIGAO DEL SUR,5903.0,1996.0,,,24.0,57.0,,,,2015
12375,TAGBINA,REGION XIII (Caraga),SURIGAO DEL SUR,6794.0,1510.0,,,16.0,47.0,,1.0,,2015
12384,TAGO,REGION XIII (Caraga),SURIGAO DEL SUR,6553.0,1270.0,20.0,,5.0,50.0,,,,2015
12393,CITY OF TANDAG (Capital),REGION XIII (Caraga),SURIGAO DEL SUR,11198.0,793.0,,6.0,10.0,23.0,13.0,,,2015
12402,BASILISA (RIZAL),REGION XIII (Caraga),DINAGAT ISLANDS,6672.0,1748.0,60.0,3.0,3.0,93.0,5.0,4.0,,2015
12411,CAGDIANAO,REGION XIII (Caraga),DINAGAT ISLANDS,3069.0,673.0,1.0,,5.0,14.0,10.0,5.0,,2015
12420,DINAGAT,REGION XIII (Caraga),DINAGAT ISLANDS,1788.0,287.0,110.0,,7.0,17.0,10.0,1.0,,2015
12429,LIBJO (ALBOR),REGION XIII (Caraga),DINAGAT ISLANDS,3558.0,512.0,17.0,,1.0,14.0,,1.0,,2015
12438,LORETO,REGION XIII (Caraga),DINAGAT ISLANDS,1886.0,358.0,1.0,1.0,3.0,8.0,1.0,1.0,,2015
12447,SAN JOSE (CAPITAL),REGION XIII (Caraga),DINAGAT ISLANDS,5071.0,616.0,10.0,2.0,13.0,27.0,21.0,5.0,,2015
12456,TUBAJON,REGION XIII (Caraga),DINAGAT ISLANDS,1552.0,278.0,1.0,,3.0,3.0,8.0,,,2015
12465,CITY OF LAMITAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,12330.0,2532.0,92.0,3.0,20.0,36.0,24.0,27.0,1.0,2015
12474,LANTAWAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,2693.0,1671.0,3.0,7.0,34.0,184.0,1.0,16.0,,2015
12483,MALUSO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,3894.0,1546.0,2.0,1.0,267.0,562.0,11.0,11.0,,2015
12492,SUMISIP,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,1070.0,5068.0,128.0,1.0,466.0,651.0,,24.0,,2015
12501,TIPO-TIPO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,1794.0,1115.0,13.0,,9.0,214.0,1.0,3.0,,2015
12510,TUBURAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,2412.0,761.0,60.0,1.0,,4.0,,1.0,,2015
12519,AKBAR,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,1400.0,1194.0,52.0,1.0,130.0,42.0,,1.0,,2015
12528,AL-BARKA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,1010.0,2308.0,35.0,28.0,66.0,210.0,,5.0,,2015
12537,HADJI MOHAMMAD AJUL,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,1373.0,1446.0,3.0,,20.0,91.0,,15.0,,2015
12546,UNGKAYA PUKAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,1690.0,1195.0,1.0,,17.0,43.0,36.0,113.0,,2015
12555,HADJI MUHTAMAD,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,127.0,1965.0,3.0,2.0,1070.0,780.0,9.0,,,2015
12564,TABUAN-LASA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,BASILAN,100.0,2037.0,40.0,3.0,935.0,478.0,4.0,18.0,,2015
12573,BACOLOD-KALAWI (BACOLOD GRANDE),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3025.0,10.0,,,64.0,200.0,1.0,,,2015
12582,BALABAGAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,42.0,429.0,93.0,1.0,1963.0,2228.0,10.0,3.0,,2015
12591,BALINDONG (WATU),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,4176.0,3.0,1.0,,3.0,,,,,2015
12600,BAYANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,44.0,79.0,,,2657.0,755.0,,1.0,,2015
12609,BINIDAYAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,84.0,226.0,3.0,3.0,1916.0,1152.0,,13.0,,2015
12618,BUBONG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3077.0,1.0,1.0,,72.0,7.0,,,,2015
12627,BUTIG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,2981.0,22.0,8.0,,15.0,72.0,,,,2015
12636,GANASSI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,11.0,135.0,3.0,,1781.0,1647.0,1.0,1.0,,2015
12645,KAPAI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,2644.0,41.0,,,,38.0,,,,2015
12654,LUMBA-BAYABAO (MAGUING),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,5528.0,116.0,4.0,7.0,32.0,81.0,,,,2015
12663,LUMBATAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,882.0,98.0,3.0,1.0,684.0,1242.0,2.0,1.0,,2015
12672,MADALUM,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,2616.0,240.0,,2.0,514.0,326.0,,3.0,,2015
12681,MADAMBA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,37.0,510.0,2.0,,880.0,1196.0,1.0,4.0,,2015
12690,MALABANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,515.0,348.0,1.0,1.0,3620.0,2170.0,7.0,51.0,,2015
12699,MARANTAO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,4947.0,2.0,4.0,1.0,72.0,57.0,,,,2015
12708,MARAWI CITY,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,28623.0,383.0,183.0,111.0,17.0,67.0,84.0,7.0,257.0,2015
12717,MASIU,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,4259.0,6.0,,1.0,40.0,10.0,,,,2015
12726,MULONDO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,2204.0,,,,4.0,35.0,,3.0,,2015
12735,PAGAYAWAN (TATARIKAN),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,24.0,252.0,1.0,,1231.0,323.0,,2.0,,2015
12744,PIAGAPO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3137.0,132.0,1.0,1.0,199.0,596.0,,1.0,,2015
12753,POONA BAYABAO (GATA),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3450.0,85.0,,,13.0,5.0,2.0,3.0,,2015
12762,PUALAS,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,5.0,190.0,2.0,,592.0,1425.0,2.0,5.0,,2015
12771,DITSAAN-RAMAIN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3176.0,2.0,1.0,,14.0,32.0,1.0,1.0,,2015
12780,SAGUIARAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3316.0,62.0,246.0,,,21.0,,1.0,,2015
12789,TAMPARAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3778.0,3.0,1.0,,,3.0,,2.0,,2015
12798,TARAKA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3405.0,38.0,2.0,,,17.0,,1.0,,2015
12807,TUBARAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,25.0,47.0,,,1212.0,1031.0,1.0,1.0,,2015
12816,TUGAYA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3142.0,14.0,,,2.0,2.0,,,,2015
12825,WAO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,7782.0,959.0,16.0,,26.0,189.0,44.0,21.0,,2015
12834,MAROGONG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,18.0,27.0,,,1440.0,1544.0,1.0,,,2015
12843,CALANOGAS,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,67.0,99.0,,,1029.0,932.0,1.0,2.0,,2015
12852,BUADIPOSO-BUNTONG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,2484.0,22.0,18.0,,4.0,,,1.0,,2015
12861,MAGUING,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,3613.0,22.0,,3.0,66.0,31.0,,3.0,,2015
12870,PICONG (SULTAN GUMANDER),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,176.0,113.0,3.0,2.0,1040.0,1057.0,2.0,4.0,,2015
12879,LUMBAYANAGUE,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,2462.0,8.0,,,5.0,24.0,,,,2015
12888,BUMBARAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,1792.0,32.0,,,2.0,1.0,,1.0,,2015
12897,TAGOLOAN II,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,1287.0,94.0,1.0,,9.0,87.0,,,,2015
12906,KAPATAGAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,22.0,445.0,8.0,,1082.0,967.0,80.0,,,2015
12915,SULTAN DUMALONDONG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,1287.0,236.0,1.0,,5.0,110.0,,,,2015
12924,LUMBACA UNAYAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,LANAO DEL SUR,7.0,7.0,2.0,,525.0,558.0,,,,2015
12933,AMPATUAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2871.0,747.0,83.0,4.0,58.0,129.0,16.0,14.0,,2015
12942,BULDON,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1725.0,870.0,4.0,8.0,998.0,1912.0,17.0,8.0,,2015
12951,BULUAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,4025.0,866.0,11.0,4.0,745.0,1635.0,1.0,1.0,,2015
12960,DATU PAGLAS,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2864.0,972.0,13.0,115.0,202.0,500.0,2.0,,,2015
12969,DATU PIANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,3852.0,220.0,7.0,1.0,10.0,87.0,,7.0,,2015
12978,DATU ODIN SINSUAT (DINAIG),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,13847.0,1400.0,91.0,4.0,375.0,1307.0,10.0,54.0,,2015
12987,SHARIFF AGUAK (MAGANOY) (Capital),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,3993.0,171.0,6.0,2.0,204.0,422.0,1.0,13.0,,2015
12996,MATANOG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1467.0,1014.0,15.0,6.0,907.0,1384.0,,24.0,,2015
13005,PAGALUNGAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2633.0,2578.0,4.0,6.0,936.0,621.0,24.0,8.0,,2015
13014,PARANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,11426.0,1777.0,35.0,8.0,835.0,1132.0,53.0,29.0,12.0,2015
13023,SULTAN KUDARAT (NULING),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,9401.0,2540.0,8.0,7.0,584.0,2936.0,89.0,42.0,45.0,2015
13032,SULTAN SA BARONGIS (LAMBAYONG),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1444.0,696.0,198.0,3.0,296.0,883.0,4.0,4.0,,2015
13041,KABUNTALAN (TUMBAO),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1949.0,478.0,3.0,1.0,5.0,137.0,,9.0,,2015
13050,UPI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,4644.0,3818.0,323.0,2.0,513.0,1626.0,10.0,7.0,,2015
13059,TALAYAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,3064.0,284.0,60.0,2.0,648.0,620.0,3.0,2.0,,2015
13068,SOUTH UPI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1168.0,3338.0,13.0,6.0,891.0,2091.0,47.0,8.0,,2015
13077,BARIRA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1034.0,952.0,22.0,1.0,1677.0,1206.0,,88.0,,2015
13086,GEN. S. K. PENDATUN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1788.0,769.0,6.0,28.0,626.0,1031.0,35.0,6.0,,2015
13095,MAMASAPANO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2705.0,261.0,3.0,17.0,370.0,572.0,5.0,,,2015
13104,TALITAY,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1970.0,286.0,16.0,2.0,39.0,110.0,1.0,1.0,,2015
13113,PAGAGAWAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1493.0,1455.0,6.0,6.0,725.0,1968.0,1.0,39.0,,2015
13122,PAGLAT,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2033.0,313.0,9.0,3.0,39.0,98.0,2.0,7.0,,2015
13131,SULTAN MASTURA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2600.0,408.0,37.0,1.0,148.0,640.0,25.0,5.0,,2015
13140,GUINDULUNGAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1904.0,413.0,11.0,17.0,216.0,331.0,10.0,101.0,,2015
13149,DATU SAUDI-AMPATUAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,3464.0,207.0,56.0,1.0,152.0,477.0,,1.0,,2015
13158,DATU UNSAY,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1349.0,264.0,66.0,1.0,138.0,206.0,,5.0,,2015
13167,DATU ABDULLAH SANGKI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,3126.0,484.0,1.0,3.0,120.0,171.0,,1.0,,2015
13176,RAJAH BUAYAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2536.0,338.0,1.0,283.0,173.0,418.0,,21.0,,2015
13185,DATU BLAH T. SINSUAT,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,776.0,1671.0,15.0,,312.0,1220.0,78.0,8.0,,2015
13194,DATU ANGGAL MIDTIMBANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2620.0,770.0,2.0,,86.0,360.0,2.0,4.0,,2015
13203,MANGUDADATU,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1195.0,392.0,1.0,2.0,1357.0,886.0,,3.0,,2015
13212,PANDAG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1742.0,504.0,1.0,3.0,1234.0,419.0,,3.0,,2015
13221,NORTHERN KABUNTALAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2553.0,1208.0,8.0,11.0,98.0,340.0,,4.0,,2015
13230,DATU HOFFER AMPATUAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,2540.0,487.0,9.0,1.0,108.0,1152.0,8.0,3.0,,2015
13239,DATU SALIBO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1581.0,490.0,10.0,1.0,66.0,392.0,4.0,1.0,55.0,2015
13248,SHARIFF SAYDONA MUSTAPHA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,MAGUINDANAO,1520.0,478.0,8.0,13.0,387.0,1151.0,,5.0,7.0,2015
13257,INDANAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,4008.0,6760.0,13.0,22.0,671.0,2453.0,3.0,24.0,,2015
13266,JOLO (Capital),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,17741.0,1300.0,60.0,7.0,167.0,90.0,20.0,58.0,,2015
13275,KALINGALAN CALUANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,111.0,1236.0,282.0,4.0,987.0,2912.0,,16.0,,2015
13284,LUUK,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,347.0,1638.0,9.0,4.0,1806.0,1932.0,,37.0,,2015
13293,MAIMBUNG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,2595.0,1861.0,24.0,4.0,320.0,1652.0,11.0,13.0,,2015
13302,HADJI PANGLIMA TAHIL (MARUNGGAS),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,7.0,614.0,,1.0,188.0,280.0,,1.0,,2015
13311,OLD PANAMAO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,110.0,3154.0,6.0,1.0,1503.0,1727.0,24.0,10.0,,2015
13320,PANGUTARAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,368.0,1015.0,,1.0,2631.0,1550.0,16.0,8.0,,2015
13329,PARANG,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,717.0,3325.0,30.0,5.0,2384.0,3345.0,7.0,45.0,,2015
13338,PATA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,42.0,766.0,,1.0,1992.0,779.0,,3.0,,2015
13347,PATIKUL,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,8550.0,1365.0,6.0,67.0,357.0,541.0,2.0,60.0,,2015
13356,SIASI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,6837.0,3401.0,65.0,5.0,231.0,1716.0,2.0,30.0,,2015
13365,TALIPAO,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,3370.0,3015.0,12.0,9.0,2668.0,3309.0,1.0,27.0,,2015
13374,TAPUL,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,59.0,1281.0,1.0,1.0,455.0,1359.0,1.0,,,2015
13383,TONGKIL,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,74.0,286.0,,3.0,1478.0,2402.0,1.0,21.0,,2015
13392,PANGLIMA ESTINO (NEW PANAMAO),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,519.0,1477.0,12.0,2.0,1074.0,1083.0,12.0,5.0,,2015
13401,LUGUS,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,66.0,1779.0,1.0,4.0,1100.0,980.0,,5.0,,2015
13410,PANDAMI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,171.0,2064.0,199.0,2.0,722.0,1582.0,119.0,16.0,,2015
13419,OMAR,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,SULU,94.0,2198.0,4.0,3.0,346.0,1740.0,44.0,12.0,,2015
13428,PANGLIMA SUGALA (BALIMBING),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,1599.0,1580.0,168.0,1.0,1407.0,2226.0,8.0,3.0,,2015
13437,BONGAO (CAPITAL),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,11245.0,1726.0,280.0,68.0,1242.0,2842.0,20.0,26.0,,2015
13446,MAPUN (CAGAYAN DE TAWI-TAWI),BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,3106.0,461.0,14.0,7.0,520.0,243.0,74.0,1.0,,2015
13455,SIMUNUL,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,5140.0,188.0,2.0,18.0,2.0,122.0,1.0,2.0,,2015
13464,SITANGKAI,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,842.0,751.0,41.0,178.0,1392.0,2763.0,68.0,10.0,,2015
13473,SOUTH UBIAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,241.0,3556.0,20.0,,552.0,531.0,,4.0,,2015
13482,TANDUBAS,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,2131.0,1675.0,28.0,1.0,371.0,637.0,2.0,61.0,,2015
13491,TURTLE ISLANDS,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,724.0,41.0,,,6.0,11.0,,,,2015
13500,LANGUYAN,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,436.0,1838.0,509.0,12.0,958.0,2603.0,9.0,2.0,,2015
13509,SAPA-SAPA,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,48.0,1330.0,55.0,7.0,539.0,3182.0,23.0,6.0,,2015
13518,SIBUTU,BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,TAWI-TAWI,4584.0,225.0,22.0,5.0,13.0,137.0,4.0,3.0,,2015
