,city_munic,economic_ind,disaster_ind,industry_ind,healthcare_ind,poverty_ind,cluster_id,population,hospital,doctor,nurse,midwife,dentist,nutritioni,pharmacist,occupation,medical_techs,physical_techs,radiology,x-ray_techs
1005,Omar,1.8755146139923924,-0.44504620249831794,1.6316503910056905,-13.66032647397839,-0.5276586208332744,2,"25,116",0,0,0,0,0,0,0,0,0,0,0,0
1006,Opol,-0.7920748295550548,-0.4158506700653204,-0.7339568603681988,-6.634149203820318,0.31549101578465266,1,"66,327",0,0,10,11,0,0,0,0,0,0,0,0
1007,Orani,-0.7127562149538874,-0.3308156249785065,-0.7026810218626914,1.248118725295001,0.3573535540678339,1,"70,342",1,170,290,24,1,1,4,0,7,0,1,2
1008,Oras,-0.7385699984526798,-1.1794323906116917,0.20950386362217965,-14.589536358997625,0.015345512608067885,1,"36,540",1,0,0,0,0,0,0,0,1,0,0,0
1009,Orion,-0.7760367441264419,-0.40610700824511897,-0.7344378239195604,-3.669447859422585,0.35402007196702345,1,"60,771",1,50,270,14,1,1,1,0,3,0,0,0
1010,Ormoc,-1.0127807971459124,-1.0098753442628625,-0.9749432665529426,13.500201548216578,0.3631154826602139,1,"241,692",4,760,1730,70,5,2,10,0,34,0,3,0
1011,Oroquieta,-0.748533875919124,-1.2808804673785168,-0.4905278233123995,-6.478672787836073,0.3533925104384219,1,"72,992",2,360,320,16,8,2,2,0,11,0,1,1
1012,Oslob,-0.3415707281046652,0.6361603920100452,-0.28122546791678255,-1.750886288283385,-0.19414498497834462,1,"27,893",0,50,240,14,0,1,1,0,1,0,0,0
1013,Oton,-0.8468159431848378,-0.3516823715461074,-0.7624423339218429,-4.7601373255426065,-0.24295668435192075,1,"98,509",0,0,0,0,0,0,0,0,0,0,0,0
1014,Ozamiz,-0.1609226440120448,-1.0811402879512277,-0.6974934915047082,0.8721389632618364,0.3565630906565582,1,"140,334",6,790,2490,68,2,6,30,0,23,2,6,0
1015,Padada,-0.7212734375522983,-0.29985016544337534,-0.40152538628669887,-3.5787887272952217,-0.27520889065793147,1,"29,583",1,230,510,13,1,1,12,0,8,0,1,1
1016,Padre Burgos (QN),-0.6255235089039416,0.3614140511891726,0.40356436245331445,4.284507833509798,-0.027869852864465514,1,"22,460",0,0,0,0,0,0,0,0,0,0,0,0
1017,Padre Burgos (SL),0.47044746189255005,0.6012876972592288,1.837814428663167,4.283639162458268,-0.13265656783788796,2,"11,159",0,20,30,7,0,0,2,0,2,0,0,0
1018,Padre Garcia,0.448541356726215,-0.0028082299678966927,-0.8201159900534496,-3.6681176224066623,0.16464853805412094,1,"48,302",1,60,110,8,1,1,0,0,2,1,1,0
1019,Paete,0.25980686267410863,-0.060736157353544276,-0.5371918887344986,-12.62403691623796,-0.2762236963503295,1,"25,096",1,100,110,12,1,1,1,0,1,0,0,0
1020,Pagadian,-0.8729068752265474,-0.7869141116716732,-0.8221019966614423,6.173990641653811,-0.35129153566335025,1,"210,452",9,1060,1770,35,6,9,28,1,48,1,8,5
1021,Pagagawan,1.6936436140804652,-0.4053952780115374,-0.03159085695356912,-15.649767917206074,0.5641801115539695,2,"37,314",0,0,0,0,0,0,0,0,0,0,0,0
1022,Pagalungan,0.5809780411775782,-0.424507855625478,0.7443206975316797,-17.644391394781245,0.5641585308024247,1,"46,277",0,0,0,0,0,0,0,0,0,0,0,0
1023,Pagayawan,-0.7140781703201761,0.05986303398087223,0.6488931283144153,-20.68192508922819,-0.14314570571961457,1,"15,057",0,0,0,0,0,0,0,0,0,0,0,0
1024,Pagbilao,-0.7061714443206675,-0.20638550188678506,-0.49408287185454625,-5.580424597704989,0.4111734289286962,1,"78,700",1,120,110,1,0,2,2,0,2,0,2,0
1025,Paglat,-0.7433914017191968,-0.44679892600098003,-0.5540631492361074,-17.580069488807567,0.570469503907639,1,"18,727",0,0,0,0,0,0,0,0,0,0,0,0
1026,Pagsanghan,1.757773801791223,0.3860440595286613,0.02913620915001113,-18.637800728834993,0.45258536830392154,2,"7,959",0,20,50,3,0,0,0,0,0,0,0,0
1027,Pagsanjan,-0.980062288838005,-0.4173080000434428,-0.762727260714879,-10.592436457472036,-0.2622381105733309,1,"42,164",2,190,110,6,0,0,0,0,5,1,0,1
1028,Pagudpud,-0.8564521415415427,-0.37862794823505197,-0.37285307933734324,-15.649889915924904,0.2242875679421046,1,"24,835",0,10,60,7,1,0,7,0,0,0,0,0
1029,Pakil,-0.8179951700689007,-0.48830973958385426,-0.4009742146643454,-12.625480136091184,-0.2583727047518633,1,"24,800",1,90,220,15,2,2,2,0,6,0,2,0
1030,Palanan,-0.636738773929708,0.3207782662965601,1.018235121607325,-5.672297908560815,0.3928675038689116,1,"17,993",0,20,70,9,1,0,0,0,2,0,0,0
1031,Palanas,1.8136717849216322,1.6407022043641408,0.8473295360791884,4.308149297967883,0.03542463391721301,2,"26,222",0,10,20,8,1,0,0,0,1,0,0,0
1032,Palapag,-0.07890941986248586,0.09767661861171402,0.5540333349429486,-11.67016299830036,-0.026169338708432882,1,"34,286",0,10,10,9,0,0,0,0,1,0,0,0
1033,Palauig,0.4634053822271266,-0.25998441061219657,0.04353369889627586,-2.7702496482881696,0.40782046861068116,1,"39,784",0,10,10,6,1,0,0,0,0,0,0,0
1034,Palayan,0.4307117655743811,-0.7270968378724112,0.47019886444384973,-11.674602012351803,-0.11283523820968493,1,"45,383",1,60,420,15,5,1,2,0,4,2,3,1
1035,Palimbang,0.4684330086490035,-0.1721191423975112,0.8398049379359966,-1.6609433637562758,-0.341294054461685,2,"90,424",0,0,10,6,1,0,0,0,0,0,0,0
1036,Palo,0.4770750364825947,0.1185591618787032,0.8029092854329828,-12.374915967059433,0.4738259748920441,2,"70,052",2,330,1010,17,15,3,3,0,18,0,0,2
1037,Palompon,0.3678847752082251,-0.3639395138066545,0.22744786145367468,-11.625588186616625,0.4039385353647108,1,"58,108",1,70,280,9,2,1,2,0,3,0,1,0
1038,Paluan,1.8484468328605583,0.32653915080491525,0.4972056374811379,-15.681015883690439,-0.5271617406251441,2,"16,025",0,20,30,2,0,0,0,0,0,1,0,0
1039,Pambujan,1.7677506262510996,0.9291471801294907,0.5077309585973265,-13.620932381798772,-0.028348514920243893,2,"35,532",1,10,10,7,0,0,0,0,1,0,0,0
1040,Pamplona (CG),-0.13743465215956385,0.6376952247524937,1.0707878338671222,17.430781586926344,0.012451013910683055,2,"23,596",0,10,130,10,1,0,0,0,1,0,0,0
1041,Pamplona (CS),0.5970005912247006,-0.1198913222813469,1.2296713011394187,17.434186622676847,0.22300165705916067,2,"39,333",0,10,10,6,0,0,0,0,0,0,0,0
1042,Pamplona (NR),1.6467455671675235,1.0850444600730902,-0.39663791551664707,17.435799366658767,-0.24564549649962575,2,"37,596",0,10,20,18,1,0,0,0,1,0,0,0
1043,Panabo,-0.9369262941173461,-0.8268568411028127,-0.6588857166258535,19.96306504048154,0.1622624670343112,1,"194,977",5,670,2480,50,3,6,28,0,34,1,15,1
1044,Panaon,-0.7053436980217791,-0.27237071172535954,-0.6850910252712209,-17.69771361268053,0.45420439996136264,1,"10,209",0,10,10,3,0,0,0,0,1,0,0,0
1045,Panay,-0.9411105059660032,-0.11213345003588329,-0.521755599645026,-1.7728733988180345,-0.2704680345965828,1,"48,890",0,10,60,11,4,0,0,0,1,0,0,0
1046,Pandag,-0.6882726350434292,2.3786883135060832,-0.42394248363785114,-16.64551206884128,0.564587929269661,1,"26,356",0,0,0,0,0,0,0,0,0,0,0,0
1047,Pandami,2.4942959043105373,3.9089652446673586,2.8706727182881564,-16.707518119923023,0.8993672889642712,2,"25,885",0,0,0,0,0,0,0,0,0,0,0,0
1048,Pandan (AE),-0.3084235260352489,0.1515608106845889,-0.26007694231669043,1.4218468304044245,-0.5011194248695771,1,"34,333",0,80,260,18,2,1,2,0,3,0,0,1
1049,Pandan (CT),2.2924253489597928,4.567096277408628,2.942463524323247,1.4170769734041542,-0.24169984314350065,2,"20,516",1,40,290,15,1,1,1,0,2,0,1,0
1050,Pandi,-0.10848027160429917,-0.3439271079247403,-0.6591014385540339,0.5315366205545198,-0.3986674354391924,1,"155,115",0,60,70,2,0,0,0,0,0,0,0,0
1051,Panganiban,-0.030062063091183356,-0.06504736659592444,0.6550871412085435,-15.683560509337385,0.7824584805295417,1,"9,713",0,0,0,0,0,0,0,0,2,0,0,0
1052,Pangantucan,-0.6030783587923569,-0.2295727118688118,-0.6763644389479038,-1.7107008586738788,0.03755782283222348,1,"53,126",0,20,110,24,1,0,1,0,2,0,0,0
1053,Pangil,-0.764799672621963,-0.24409078879052112,-0.4849218061732577,-15.648017124147223,-0.27693186110783874,1,"25,026",0,20,10,5,0,0,0,0,1,0,0,0
1054,Panglao,-0.6617484344457987,-0.15826628149239452,-0.323712402552098,-10.67388074019159,-0.444753288994807,1,"33,553",0,0,0,0,0,0,0,0,0,0,0,0
1055,Panglima Estino,2.5111345218392436,3.5829788139283183,3.1636937501872864,-12.727271630310991,-0.5295490105334468,2,"28,817",0,0,0,0,0,0,0,0,0,0,0,0
1056,Panglima Sugala,-0.5584767591667208,-0.46458086877371635,0.5743709520175273,-9.679981289144957,-0.14909981982143033,1,"48,055",0,0,0,0,0,0,0,0,0,0,0,0
1057,Pangutaran,2.505426630730413,3.822252619889759,2.806913360934052,-10.574992905050706,-0.5283983474851008,2,"30,613",1,0,0,0,0,0,0,0,0,0,0,0
1058,Paniqui,-0.752122674709957,-0.25293689410950815,-0.4889265998270158,-8.501554215316181,0.4888147738611004,1,"103,003",3,290,380,20,1,1,3,0,13,0,0,0
1059,Panitan,-0.21336648726874896,0.7984192054645771,-0.45861133066272236,5.187779090153127,-0.2760659227742603,1,"42,565",0,10,20,9,0,0,0,0,1,0,0,0
1060,Pantabangan,-0.6814695272694452,0.015990767339496417,-0.652544974333865,-14.654428769125834,-0.4074410934672196,1,"31,763",0,0,0,0,0,0,0,0,0,0,0,0
1061,Pantao Ragat,-0.4303439725652524,-0.15669489977348158,1.1623545816269132,-17.697261004698532,0.06426216575554672,1,"27,866",0,0,0,0,0,0,0,0,0,0,0,0
1062,Pantar,1.8125897628617091,0.7922961137158205,0.7101239204799711,-17.699389573010635,0.24073606222027896,2,"21,773",0,0,0,0,0,0,0,0,0,0,0,0
1063,Pantukan,-0.854164930537798,-0.32594021272941853,-0.5290046909785033,-7.590345579049887,0.2043204334241785,1,"85,899",1,150,430,0,0,0,0,0,2,0,0,2
1064,Panukulan,0.46005285938147494,0.22555266166879984,0.35844984533923163,-17.699312841420994,-0.026798333347232976,2,"16,376",0,0,0,0,0,0,0,0,0,0,0,0
1065,Paoay,-0.8848494375775929,-0.39816802291057374,-0.5550777832963734,-13.656047848237527,0.22645127252974243,1,"25,001",0,10,30,10,2,0,6,0,1,0,0,0
1066,Paombong,1.7223692735315952,0.008247741203894956,-0.2247849338710573,-8.461097143067638,-0.43181845283414033,2,"55,696",1,40,200,19,1,0,3,0,3,2,1,1
1067,Paracale,1.5335322138914065,-0.2163112500005144,-0.12048874169720289,4.25373225795185,0.4723595907491871,2,"59,149",0,20,70,25,2,0,0,0,2,0,0,0
1068,Paracelis,-0.68033376865446,-0.27239550234357435,-0.02329381186797817,-11.687466901216089,-0.09076049869063578,1,"28,121",1,30,110,14,3,2,1,0,3,0,1,0
1069,Paranaque,-0.7845551319626215,-0.988725761912951,-0.6791101760123177,-18.23402229211084,0.3071288584198211,1,"701,101",11,7830,5330,74,28,11,18,0,79,15,44,7
1070,Paranas,1.7089193999281374,-0.31732960212688066,-0.6483379085461815,-12.66529247283563,0.45299888552160056,1,"32,374",0,0,0,0,0,0,0,0,0,0,0,0
1071,Parang (MA),-0.6058675521583007,-0.035359735343482385,0.3662435312809045,0.8162143514959153,0.5664486256358093,1,"102,914",0,30,50,0,0,0,0,0,0,0,0,0
1072,Parang (SU),0.21062710691515676,1.0948517493830399,1.8518682145124055,0.81181549056568,-0.3420659783641479,2,"62,172",1,60,90,16,1,0,1,0,4,0,0,0
1073,Pasacao,-0.6817313315714271,0.20799183274938488,1.1617922867713666,-2.657369143601546,0.22504350065115622,1,"53,461",0,30,20,10,0,0,0,0,1,0,0,0
1074,Pasay,-1.0887195331042647,-1.0433145748634955,-1.0822320094697597,-19.61238786366666,0.3222953274371436,1,"440,656",4,3500,5920,141,21,13,20,0,92,13,28,4
1075,Pasig,-0.9248585864355194,-0.9382274438832563,-0.8345789877379134,-18.664525822781208,0.32135690419199886,1,"803,159",19,5820,6420,150,42,24,38,2,147,19,61,17
1076,Pasil,-0.10492977371283407,-0.40536919990675024,0.4103753525034657,-5.758421255499055,0.06558877818794973,1,"9,644",0,10,20,8,1,0,0,0,0,0,0,0
1077,Passi,-0.7074836927535704,-1.1420524546024389,-0.7558908073883408,15.238148412172567,-0.21072317363960721,1,"88,873",1,190,680,51,3,3,3,2,10,0,1,2
1078,Pastrana,1.752586538757279,0.5269407993573787,0.7947067089474691,-17.583751192410052,0.44537220929271026,2,"19,359",0,10,10,3,0,0,0,0,0,0,0,0
1079,Pasuquin,-0.8092745849923103,-0.342384761786178,-0.43469936895555616,-14.712124046456976,0.2258824488629274,1,"28,980",0,40,40,9,1,0,5,0,2,0,0,0
1080,Pata,-0.8672382684074131,-0.2716324621239327,-0.7870094520493174,-17.637425804775155,0.3182516656744039,1,"24,736",0,0,0,0,0,0,0,0,0,0,0,0
1081,Pateros,1.721756963895319,0.35294892810276074,-0.7959656207106596,-20.381929007914714,0.4045211829985059,2,"63,840",1,80,50,19,4,1,0,0,14,0,0,1
1082,Patikul,2.395094424474779,4.199186785887006,3.239756325534122,-10.737161297674218,-0.5287492336895754,2,"62,287",0,0,0,0,0,0,0,0,0,0,0,0
1083,Patnanungan,1.8942803864525048,0.492455322748357,1.6980364289813603,-15.707369652194632,0.07947513481887077,2,"14,606",0,0,0,0,0,0,0,0,0,0,0,0
1084,Patnongon,0.8795023721710501,-0.3891693671586053,-0.380768260270379,-11.727142830089523,-0.5035761713286028,1,"37,176",0,0,10,7,0,0,0,0,0,0,0,0
1085,Pavia,-0.7395373476148962,-0.24945079883383142,-0.9937614971737733,-7.707100868448045,-0.24382825660888627,1,"70,388",0,0,0,0,0,0,0,0,0,0,0,0
1086,Payao,1.9214666438889607,4.681115678890107,2.6849638273699985,-12.66912874480439,-0.029086436257669216,2,"34,952",0,20,40,11,1,0,2,0,2,0,0,0
1087,Penablanca,-0.6967195270133579,-0.35138262165125017,-0.8222054043393336,3.3160115207298904,0.17500121016484713,1,"48,584",0,10,30,21,1,0,0,0,1,0,0,0
1088,Penaranda,-0.7283374860632487,-0.3692015922386853,-0.41653526758927356,-17.695338107653868,-0.5261956968610907,1,"32,269",0,10,10,4,2,0,0,0,1,0,0,0
1089,Penarrubia,-0.6984892348491158,-0.23662258817156165,-0.4022555668108222,-11.728781304623618,-0.3679017131497194,1,"6,640",0,10,10,3,0,0,0,0,0,0,0,0
1090,Perez,1.6396107296882778,0.7818188193556592,0.23760769720858121,-6.751851650077375,0.08066489212435707,2,"12,767",0,0,0,0,0,0,0,0,0,0,0,0
1091,Piagapo,-0.6327367409917541,-0.020956516005651533,1.4272731667736331,-16.645418474595672,-0.15440921879249675,1,"30,132",0,0,0,0,0,0,0,0,0,0,0,0
1092,Piat,-0.8424308812530656,0.0790839459689459,-0.06487639265383555,-9.639070696209183,0.014850590090145431,1,"23,597",1,60,150,8,2,0,1,0,2,0,0,0
1093,Picong,0.8373147807766512,0.055917983174924954,1.4845177625189587,-17.64245839758518,-0.15465361496868726,2,"18,907",0,0,0,0,0,0,0,0,0,0,0,0
1094,Piddig,-0.8381660708009214,-0.4000059386543322,-0.4199170189253451,-15.680509210383759,0.22242794838812116,1,"21,497",0,40,80,7,0,0,4,0,1,0,0,0
1095,Pidigan,-0.7665175281221867,-0.37178446936820747,-0.19685135806658613,-20.684446752536363,-0.3709317071158446,1,"12,185",0,10,10,3,0,0,0,0,0,0,0,0
1096,Pigcawayan,-0.797738489902049,-0.2750274963205917,-0.7646410579656867,19.205790927559235,0.8812736381631464,1,"66,796",0,20,50,11,1,0,3,0,0,0,0,0
1097,Pikit,-0.8146226105639485,-0.31193028581201127,-0.5613933185633188,2.2718954883542812,-0.032503380815070204,1,"154,441",1,10,60,14,0,0,4,0,0,0,0,0
1098,Pila,-0.6645033694979724,-0.3519004712960073,0.6391866590192062,-3.7682275437019768,-0.0967201619260991,1,"50,289",0,10,20,6,0,0,0,0,0,0,0,0
1099,Pilar (AA),-0.6578013740557251,-0.0443156223263146,0.22478167977758065,93.26472500531031,-0.3691682061486932,0,"10,223",0,10,50,5,0,0,0,0,0,0,0,0
1100,Pilar (BL),-0.8047506080296065,-0.40040483284265094,-0.44542148656863256,93.26985343158007,-0.45373970915577205,0,"27,256",0,0,0,0,0,0,0,0,0,0,0,0
1101,Pilar (BN),-0.9005070101184467,-0.5814961081297335,-0.6550377838368514,93.26961795218358,0.12061184685266829,0,"46,239",0,0,0,0,0,0,0,0,0,0,0,0
1102,Pilar (CU),1.6364817494522717,0.12911538511100484,-0.589977753836063,93.26628473780849,-0.026871679804878743,0,"12,506",0,0,0,0,0,0,0,0,0,0,0,0
1103,Pilar (CZ),-0.6016155830326747,-0.3560901031451473,1.2445656502732658,93.26723650250025,-0.2769795353568972,0,"47,100",0,10,140,17,0,0,0,0,2,0,0,0
1104,Pilar (SN),-0.6022635640355726,-0.2586365624202803,-0.5434437501674939,93.2660231719633,0.03840979442187336,0,"9,752",1,30,30,5,1,1,1,0,0,0,0,0
1105,Pilar (SO),-0.6727550944340589,-0.37360911586979945,-0.4725732321764597,93.26622277737401,0.3197955257872854,0,"74,564",0,10,40,8,0,0,0,0,0,0,0,0
1106,Pili,-0.7326502823969601,-0.07238601863631765,-0.5848399642020713,5.51255700007303,0.9070338634571805,1,"89,545",1,20,20,16,0,0,0,0,3,0,0,0
1107,Pililla,-0.7805021071632079,-0.5402756566165331,-0.8439035071393727,-11.7255534868775,0.03837475971648456,1,"71,535",0,30,30,0,1,0,0,0,1,0,0,0
1108,Pinabacdao,1.7069428203853043,0.7779354099067776,0.2516813148102437,-16.646078025568563,0.22317978721983328,2,"18,252",0,0,0,0,0,0,0,0,0,0,0,0
1109,Pinamalayan,-0.32491540050539747,0.6091453188595823,-0.19988316602261563,16.263557459212812,-0.26644814289100544,1,"86,172",4,190,460,39,1,1,14,0,5,0,1,0
1110,Pinamungajan,-0.7513279078340441,-0.0996802900910922,-0.6105788628511784,5.2158495312921875,0.037159421572186484,1,"75,131",0,10,0,0,0,0,3,0,0,0,0,0
1111,Pinan,-0.7118665489876776,-0.455130668957626,-0.4986336409558102,-11.642686163375625,-0.3495297871030226,1,"20,221",0,40,190,11,1,0,3,0,2,0,2,0
1112,Pinili,-0.6744274226003455,-0.35859267855615934,0.3041026777954285,-15.681768941338733,0.2234110921068362,1,"17,300",0,30,50,5,0,0,4,0,0,0,0,0
1113,Pintuyan,1.9044213351004637,1.7132017403799016,1.2293230894988825,-17.618535117674586,-0.13298901442747918,2,"10,202",0,20,80,10,2,1,1,0,1,0,0,0
1114,Pinukpuk,-0.6284375814168092,-0.33942043415340206,0.056216335045942555,0.3028488319790555,0.06460436114023987,1,"34,275",0,40,110,20,1,1,1,0,2,0,1,0
1115,Pio Duran,0.7783779828748036,-0.6546163657726907,0.589694282294827,-10.538033264325012,0.8256434144948858,1,"46,693",0,80,160,4,2,1,1,0,2,0,0,1
1116,Pio V Corpuz,0.5759174352639507,-0.3827867744457103,0.3813736177524451,-2.773562312392962,0.47193184944515476,1,"23,236",0,0,0,0,0,0,0,0,0,0,0,0
1117,Pitogo (QN),-0.7026921185561413,-0.03583915204558786,0.27249032297439835,-10.609062624462934,-0.02812929237777797,1,"22,798",0,0,0,0,0,0,0,0,0,0,0,0
1118,Pitogo (ZR),1.6437314667109897,0.14300376684541646,0.22427773876872342,-10.607961421336896,-0.525441110923751,2,"27,516",0,20,20,3,0,0,0,0,1,0,0,0
1119,Placer (MS),1.1212374929924938,0.8771051740519115,0.8949520344599305,10.325009686990924,0.09305116412093406,2,"55,826",0,20,20,10,1,0,0,0,1,0,0,0
1120,Placer (SN),1.5741691408482783,-0.014447778133103883,0.012097182011894423,10.326578193110704,-0.1797208822360611,2,"27,094",0,20,130,12,1,1,1,0,1,0,0,0
1121,Plaridel (BU),-0.8417165038628978,-0.37174401209024566,-0.7101836639954622,6.271528028524865,-0.3936331207515634,1,"114,432",8,860,1070,30,4,4,8,0,13,0,3,0
1122,Plaridel (MC),-0.42861620334610356,-0.38826302105106003,-0.44150669696844747,6.2708503432559635,0.3192744278204959,1,"40,324",1,20,40,10,0,0,0,0,0,0,0,0
1123,Plaridel (QN),-0.7432475006571614,-0.3286532844009073,-0.011131329144847404,6.271474965544982,0.07937402599317142,1,"10,129",0,0,0,0,0,0,0,0,0,0,0,0
1124,Pola,-0.23615826782043547,3.396784017449342,0.36664627952749296,1.2052433475738298,-0.3334992239617698,2,"34,701",0,10,70,17,0,0,1,0,2,0,0,0
1125,Polanco,1.579992801083152,-0.19849900379772806,-0.5618443919152013,-8.681065423215081,-0.34957643383335224,2,"42,265",0,10,20,11,0,0,0,0,1,0,0,0
1126,Polangui,-0.8161862487612901,-0.4259641919492688,-0.9020119370644186,-9.477312172144456,0.8333150658434327,1,"88,221",0,30,230,19,2,0,0,0,4,0,1,0
1127,Polillo,-0.1002984209582415,-0.4395523005797891,-0.2908205363989018,-0.7543618481755772,-0.028439769672404133,1,"31,908",1,0,0,0,0,0,0,0,0,0,0,0
1128,Polomolok,-0.9839953160574036,-0.42082968690832345,-1.0286820818879787,8.784422708112135,0.5601062603974253,1,"172,605",2,450,850,49,5,3,10,0,16,0,5,0
1129,Pontevedra (CZ),-0.872656750123197,-0.34415469566242135,-0.7465855695476995,17.236636483732298,-0.2728507204942485,1,"46,428",1,100,470,17,0,0,2,0,6,0,0,1
1130,Pontevedra (NO),-0.9132301206193469,-0.44480306302259004,-0.35051248347907443,17.235348822508055,-0.026124421630444095,1,"54,502",0,10,100,23,0,1,0,0,1,0,0,0
1131,Poona Bayabao,-0.3897795638634044,0.36369655129646405,1.2135258969841503,-18.637503059085073,-0.15378772117553954,2,"31,141",0,0,0,0,0,0,0,0,0,0,0,0
1132,Poona Piagapo,2.1690501234274575,0.34686454524875643,1.3836106279410822,-14.71344716269439,0.06411052234501888,2,"27,018",0,0,0,0,0,0,0,0,0,0,0,0
1133,Porac,-0.7490981650253457,-0.3680983729367073,-0.6808666185105976,4.415620433902586,-0.36127596811808305,1,"140,751",1,120,350,44,4,1,4,0,9,0,3,1
1134,Poro,-0.8189136354127567,-0.45769718505886364,-0.4727282409015601,-5.756790131224045,-0.18842580440493314,1,"25,212",0,0,0,0,0,0,0,0,0,0,0,0
1135,Pototan,-0.68896712090159,-0.20046319393070638,-0.512871426172594,-4.604403763850605,-0.2400978453827775,1,"78,298",1,280,500,14,1,1,4,1,10,0,4,0
1136,Pozorrubio,-0.8481402039030281,-0.30244771146094274,-0.5849082226768353,12.253234183467423,0.10605988187664768,1,"74,729",1,20,130,5,1,1,4,0,2,0,0,0
1137,Presentacion,-0.2336202616981713,-0.46888919660007294,1.2116097062299045,-14.65510899729817,0.22046316120931314,1,"22,591",0,10,30,8,0,0,0,0,1,0,0,0
1138,President Garcia,-0.3874733724203823,-0.07491285911372697,0.4230425087878276,2.2894723711488965,-0.4550400151134901,1,"23,356",0,30,50,2,1,1,1,0,1,0,0,0
1139,President Quirino,-0.7581108096069503,-0.4171679391360678,-0.4205104841181304,-1.7225946613528724,-0.33905542811696215,1,"41,408",0,10,10,12,1,1,0,0,1,0,0,0
1140,President Roxas (CZ),1.6750770999067344,0.7754880521057239,0.5300170212242097,19.38326896868845,-0.024960116558248636,2,"31,269",0,10,100,10,1,0,0,0,1,0,0,0
1141,President Roxas (NC),-0.7515441381018855,-0.42210568914928454,-0.616749506072424,19.386810652676346,-0.03486228128004295,1,"47,575",0,0,50,16,1,0,3,0,1,0,0,0
1142,Prieto Diaz,0.16630867383446402,0.8204070340450537,1.8797082700403611,2.286422540886997,0.40761968097388734,2,"22,442",0,20,10,4,0,0,0,0,1,0,0,0
