city_municipality,Cost of Living,Poverty Incidents,Population,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
Buguias,1.0,0.09230014838023548,0.06896884945665697,0.24251956379474346,0.07471412890234191,1,medium
Buhi,0.0,0.3518700367448051,0.12729395823500322,0.08368116468049917,0.0,0,low
Bula,0.0,0.2911169274465226,0.11387166547908412,0.05297668475939596,0.004349795175821276,0,low
Bulakan,0.9125455200568104,0.023013583478211027,0.13440970503637148,0.14399026255538244,0.004349795175821276,1,medium
Bulalacao,0.8639907927923516,0.2768520464372823,0.06110306918221716,0.19009281001900905,0.010106877026172965,1,medium
Bulan,0.3457005628570329,0.3476669914474396,0.17610182092465226,0.2026495674792811,0.003965989719131163,0,low
Buldon,0.23480828228906858,0.8228658400677581,0.06210717431902065,0.1336332290297566,0.02226071648802653,2,high
Buluan,0.23480828228906858,0.7860573524635576,0.0929472977755743,0.4066739624177161,0.03902022143016145,2,high
Bulusan,0.3457005628570329,0.3410440109788638,0.03287153082110273,0.12483433329117179,0.01803885646443529,0,low
Bunawan,0.806970471869392,0.3583656522043699,0.0795754713090266,0.06425026992445773,0.014200801897534166,1,medium
Burauen,0.35031815939803324,0.32601493991555697,0.08442893617305595,0.08890550902528388,0.01240970976631364,0,low
Burdeos,0.6501820802272418,0.2517611396621006,0.03593431252088461,0.027954825002795447,0.0048615357847414265,1,medium
Burgos (IA),0.511724147581184,0.20425399130096988,0.04282383112851896,0.08743902640218641,0.01791092131220525,0,low
Burgos (IN),0.47527312034086255,0.02747135879359863,0.012152508708828284,0.142523779932285,0.1906233768227559,0,low
Burgos (IS),0.7376365601704313,0.373904183303721,0.014320818934923863,0.050960271152636946,0.03428662079765006,1,medium
Burgos (LU),0.7376365601704313,0.023395678505244256,0.007086737386064052,0.040053306643349544,0.9817743582133079,1,medium
Burgos (PS),0.5627276002840521,0.1280897159123474,0.034376818417870526,0.11539385140498187,0.07586554527241225,0,low
Burgos (SN),0.6048456778246922,0.05460010571295748,6.844272968887545e-05,0.01778110180505678,0.025714965598237542,1,medium
Buruanga,0.6501820802272418,0.18107355966095434,0.026733785903414846,0.09092192263204289,0.6313599762552352,1,medium
Bustos,0.8923960078778996,0.026961898757554326,0.1273914103799963,0.2048492914139273,0.008571655199412515,1,medium
Busuanga,0.7376365601704313,0.19393742557107288,0.03141322907995659,0.05737613262868836,0.0,1,medium
Butig,0.7376365601704313,1.0,0.02663807397529666,0.004857723689010357,0.006396757611501876,2,high
Butuan,0.9382921189520854,0.30449025339268543,0.6419926826664728,0.13803267689904902,0.026738446816077843,1,medium
Buug,0.6501820802272418,0.29455578268982163,0.05991624127355168,0.3386658307715711,0.0020469624356806004,1,medium
Caba,0.9287071079503117,0.011678097676225404,0.03140104756183246,0.08927212968105826,0.19190272834505628,1,medium
Cabadbaran,0.7668113746794794,0.2145705570308669,0.13288179462023028,0.2181392901857481,0.011258293396243303,1,medium
Cabagan,0.3546559016032155,0.15903941310203848,0.08684087676163418,0.18871798255985517,0.016247764333214766,0,low
Cabanatuan,0.7093013086688378,0.011805462685236485,0.5626648964252473,1.0,0.01240970976631364,0,low
Cabangan,0.3457005628570329,0.09930522387584458,0.04197982594420406,0.1850517760021115,0.01791092131220525,0,low
Cabanglasan,0.6501820802272418,0.40561807054747845,0.05221056095160046,0.07772357902416571,0.01445667220199424,1,medium
Cabarroguis,0.9990205098246363,0.09051703825408046,0.051403100321657964,0.4933797475083538,0.03249552866642953,1,medium
Cabatuan (IA),0.511724147581184,0.11242381980398523,0.06263968068273272,0.19980825739702976,0.004733600632511389,0,low
Cabatuan (IO),0.8032624019198009,0.1435008820026874,0.09939306108011524,0.25104349404149745,0.27390916092451034,1,medium
Cabiao,0.9159037720866288,0.044793000019104745,0.14246690916704766,0.32354272872087847,0.008187849742722401,1,medium
Cabucgayan,1.0,0.3269064949786345,0.03053615977501905,0.09449647402584298,0.022516586792486606,1,medium
Cabugao,0.7376365601704313,0.05625585083010144,0.05830828088116619,0.15544715804833142,0.14162421351865156,1,medium
Cabusao,0.05947954089896207,0.3295811601678671,0.02506317770353382,0.038403513692364895,0.01803885646443529,0,low
Cabuyao,0.7129394150344746,0.0,0.53033166689005,0.3717533449552077,0.04951090391302452,0,low
Cadiz,0.3276499581967587,0.28856962726630114,0.26894935206678994,0.2621337688786721,0.006652627915961952,0,low
Cagayan De Oro,0.1991268544722472,0.26704494074342955,1.0,0.436095270043609,1.0,0,low
Cagayancillo,0.6501820802272418,0.16566239357061432,0.005651058464291298,0.015947998526184944,0.0,1,medium
Cagdianao,0.6048456778246922,0.4411529080615682,0.02229797308935575,0.04564427164390863,0.11207119335351287,2,high
Cagwait,0.9995802184962728,0.32805278005973415,0.03089290423436864,0.19357570624886553,0.12767928192557745,1,medium
Caibiran,1.0,0.3686822179342669,0.035104229071568724,0.22253873805504049,0.0025587030446007505,1,medium
Cainta,0.6048456778246922,0.019192633207878795,0.6489935751540992,1.0,0.05872223487358723,0,low
Cajidiocan,0.5627276002840521,0.3377325207445758,0.031091288958104514,0.18138556944436784,0.08737970897311563,0,low
Calabanga,0.0,0.3131510740054385,0.13754383562802328,0.23014611666235857,0.015608088572064579,0,low
Calaca,0.5169014527938209,0.1031261741461768,0.13550082101691877,0.25260163182853856,0.016247764333214766,0,low
Calamba (LA),0.7129394150344746,0.2778709665093709,0.7839526144513628,1.0,0.04720807117288385,0,low
Calamba (MC),0.4097172421754478,0.0,0.03346842520918522,0.4417778902081117,0.03902022143016145,0,low
Calanasan,0.7158079219766111,0.351742671735794,0.014982101347376767,0.0,0.016375699485444803,1,medium
Calanogas,0.7376365601704313,1.0,0.01697638988598474,0.0,0.029041279556218522,2,high
Calapan,0.7339284902208401,0.06313356131669946,0.22605126588422,1.0,1.0,0,low
Calape,0.9489965472971318,0.1936826955530507,0.04675672126573887,0.1378493665711618,0.1015805108706498,1,medium
Calasiao,0.5627276002840521,0.07166701692044145,0.15863700436839606,0.3357328655253762,0.732940487125885,0,low
Calatagan,0.5169014527938209,0.12121200542574938,0.0912819102263179,0.17102853591874198,0.012153839461853565,0,low
Calatrava (NO),0.3659900022038529,0.2604219602748537,0.13335165317644682,0.05013537467714462,0.008187849742722401,0,low
Calatrava (RN),0.41048684159894777,0.4045991504753899,0.012785947651283172,0.07699033771261697,0.07177162040105105,0,low
Calauag,0.3440914004260782,0.09650319367760093,0.11801164142441428,0.2191474969891276,0.00985100672171289,0,low
Calauan,0.5627276002840521,0.023523043514255323,0.14565324626494575,0.16140474370466487,0.009978941873942927,0,low
Calayan,0.6210072657181935,0.509420552891504,0.022113510100618888,0.03583716910194433,0.006396757611501876,2,high
Calbayog,0.14588456708283337,0.2734131911939833,0.3230492142729371,0.3327999002791812,0.0415789244747622,0,low
Calbiga,0.31330742348607543,0.2886969922753122,0.033042072074840584,0.1324417118984899,0.03351900988426983,0,low
Calinog,0.8032624019198009,0.3162078342217043,0.10242625909302423,0.21951411764490195,0.0048615357847414265,1,medium
Calintaan,0.9990904734085908,0.21367900196778938,0.044952116366492385,0.0943131636979558,0.024051808619247057,1,medium
Caloocan,0.4206315612723577,0.09815893879474492,0.2821993633520963,0.6326955967026131,0.061025067613727904,0,low
Calubian,0.6501820802272418,0.3458838813212846,0.047391900425068634,0.08349785435261198,0.011130358244013264,1,medium
Calumpit,0.9125455200568104,0.032311229136019456,0.1992136412398813,0.21548129043138392,0.003965989719131163,1,medium
Caluya,0.7466618625005683,0.3576014621503034,0.054819146047039684,0.033179169347580174,0.0,1,medium
Camalaniugan,0.6210072657181935,0.1440103420387317,0.03641983302897503,0.17350322534521895,0.12166632977076569,1,medium
Camalig,0.05416230851841619,0.24017092384209288,0.10947587765314717,0.11181930001118179,0.0012793515223003752,0,low
Camaligan,0.30036416045448344,0.19419215558909503,0.035003296492825915,0.133541573865813,0.023156262553636797,0,low
Camiling,0.2948370373220739,0.051670710505702766,0.14500240515374208,0.3986999631546236,0.07548173981572215,0,low
Can-Avid,0.9287071079503117,0.6369129269115895,0.03354673496855465,0.11997660960216144,0.042090665083682345,2,high
Canaman,0.07445174786523617,0.1494870374262079,0.05605295981132682,0.07854847549965803,0.006652627915961952,0,low
Candaba,0.885609540234308,0.061095721172522266,0.20099910375350416,0.1467399174736902,0.005885017002581727,1,medium
Candelaria (QN),0.3440914004260782,0.05141598048768062,0.23299125078122576,0.43334561512530123,0.005501211545891614,0,low
Candelaria (ZA),0.3457005628570329,0.09739474874067845,0.045712591140813226,0.16983701878747529,0.1339481043848493,0,low
Candijay,0.9489965472971318,0.24462869915748042,0.04546199991083107,0.07708199287656056,0.012025904309623529,1,medium
Candon,0.8143866117685743,0.04339198491998292,0.0985455754620506,0.32601741814735546,0.060001586395887596,1,medium
Candoni,0.6501820802272418,0.2876780722032236,0.03160639315306783,0.043811168365036804,0.060257456700347684,1,medium
Canlaon,0.7787051839517531,0.27264900113991686,0.0954114448703988,0.07075778656445275,0.002686638196830788,1,medium
Cantilan,0.9611002473212693,0.2162263021480109,0.05232019461471765,0.19128432715027574,0.01304938552746383,1,medium
Caoayan,0.7376365601704313,0.023650408523266397,0.02761085520835238,0.07359909664670408,0.26636098694293814,1,medium
Capalonga,0.30036416045448344,0.46497016474663916,0.04910949448057131,0.18010239714915757,0.002174897587910638,0,low
Capas,0.2948370373220739,0.08325723274044922,0.26461969248209827,0.4294960982396704,0.21147680663625204,0,low
Capoocan,0.31330742348607543,0.39046163447516063,0.05154927853914756,0.06727489033459627,0.01087448793955319,0,low
Capul,0.6501820802272418,0.4477758885301441,0.015112617612992471,0.01704786049350804,0.16746711426911912,2,high
Caraga,0.7165075578161566,0.4820370759541231,0.06331662504705951,0.03409572098701608,0.00933926611279274,2,high
Caramoan,0.0,0.29455578268982163,0.08306634636002799,0.06819144197403217,0.002686638196830788,0,low
Caramoran,0.7992045140504369,0.41593463627737554,0.048933732576208824,0.017597791477169594,0.012025904309623529,1,medium
Carasi,0.47527312034086255,0.05752950092021218,0.0,0.0,0.09019428232217645,0,low
Carcar,0.7488307336031597,0.14783129230906394,0.23050622108390276,0.3232677632290477,0.004221860023591238,1,medium
Cardona,0.6048456778246922,0.032311229136019456,0.08030810261334942,0.11741026501174087,0.02008581890011589,1,medium
Carigara,0.35031815939803324,0.29048010240146727,0.08816170136966511,0.21300660100490695,0.008059914590492365,0,low
Carles,0.8032624019198009,0.4279069471244165,0.11945254099681167,0.045277650988134265,0.00985100672171289,1,medium
Carmen (AN),0.9994402913283635,0.29048010240146727,0.029312787311981177,0.11548550656892546,0.016759504942134917,1,medium
Carmen (BL),0.878893036174671,0.32015614950104754,0.07363089046444996,0.1492146069001672,0.009723071569482853,1,medium
Carmen (CU),0.7668113746794794,0.15165224257939616,0.09380174426113844,0.2690995613383851,0.02226071648802653,1,medium
Carmen (DN),0.4428799809699051,0.47261206528730354,0.13277390117398796,0.22831301338348675,0.6319996520163854,0,low
Carmen (NC),0.6561989484473332,0.3181183093568704,0.15997175071142603,0.13189178091482837,0.1271675413166573,1,medium
Carmen (SS),0.9611002473212693,0.1525437976424737,0.013443749629986325,0.1655292260821265,0.09787039145597871,1,medium
Carmona,0.5724525384537349,0.0231409484872221,0.17795689211327015,0.5190431934125594,0.20981364965726151,0,low
Carranglan,0.9159037720866288,0.0698839067942864,0.06686840768868156,0.06599171803938599,0.04695220086842378,1,medium
Carrascal,0.9995802184962728,0.2653891956262856,0.035833379942141794,0.17066191526296762,0.013433190984153942,1,medium
Casiguran (AU),0.4336447878879043,0.13280222124575713,0.03927552892064665,0.0823063372213453,0.008955460656102626,0,low
Casiguran (SO),0.4097172421754478,0.3615497774296467,0.05500360903577654,0.07359909664670408,0.025714965598237542,0,low
Castilla,0.3457005628570329,0.42281234676397356,0.09367992907989713,0.16800391550860347,0.027761928033918144,0,low
Castillejos,0.3457005628570329,0.061732546217577636,0.1111899912749001,0.3873347228256182,0.2733974203155902,0,low
Cataingan,0.05416230851841619,0.2703564309777175,0.08187081736698813,0.14536509001453632,0.007804044286032289,0,low
Catanauan,0.3440914004260782,0.11649950009233963,0.11965266593742242,0.21997239346461991,0.005885017002581727,0,low
Catarman (CM),0.5397095811630047,0.3576014621503034,0.02362227813113644,0.361579621757469,0.6313599762552352,0,low
Catarman (NS),0.49717172211863736,0.3104764088162059,0.1566931821191595,0.5107025734936926,0.07752870225140275,0,low
Catbalogan,0.14588456708283337,0.21406109699482262,0.17382039660168974,0.29806259314455996,0.02699431712053792,0,low
Cateel,0.7165075578161566,0.38855115933999457,0.06997817524408509,0.1251092987830026,0.00933926611279274,1,medium
Catigbian,0.9489965472971318,0.26500710059925237,0.032507825494253635,0.17002032911536247,0.04720807117288385,1,medium
Catmon,0.7668113746794794,0.17712524438161106,0.04607455625078745,0.25544294191078987,0.0446493681282831,1,medium
Catubig,0.6501820802272418,0.5340019996306413,0.05626004561943707,0.03519558295433919,0.03351900988426983,2,high
Cauayan (IA),0.2789553037643907,0.31926459443797006,0.24260072836429142,0.34746472651015586,0.02916921470844856,0,low
Cauayan (NO),0.3659900022038529,0.13280222124575713,0.17083766487815216,0.10677826599428426,0.003965989719131163,0,low
Cavinti,0.8250910401136209,0.005946672270727062,0.0347788085159669,0.09477143951767375,0.010106877026172965,1,medium
Cavite,0.6053354229123742,0.044156174974049375,0.16824300151771196,0.26919121650232863,0.002686638196830788,0,low
Cawayan,0.5657360343940978,0.28105509173464777,0.11358452969472957,0.08569757828725817,0.005117406089201501,1,medium
Cebu,0.9588614126347237,0.15037859248928542,1.0,0.7233425538428252,0.10068496480503955,1,medium
Cervantes,0.7376365601704313,0.1145890249571735,0.026893885855903445,0.05013537467714462,0.13254081771031886,1,medium
Clarin (BL),0.7476413526759322,0.1936826955530507,0.028376550633297852,0.2310626683017945,0.07484206405457196,1,medium
Clarin (MC),0.4097172421754478,0.25876621515770976,0.05839007107428538,0.0823063372213453,0.02341213285809687,0,low
Claver,0.6048456778246922,0.38383865400658473,0.050080535496752156,0.12666743657004362,0.06383964096278873,1,medium
Claveria (CG),0.6210072657181935,0.4347846576110145,0.045117436969605615,0.2247384619896867,0.060257456700347684,1,medium
Claveria (MO),0.41048684159894777,0.2535442497882557,0.09247047835185825,0.0898220606647198,0.010618617635093116,0,low
Claveria (MS),0.30036416045448344,0.11369746989409597,0.0690837037703988,0.07515723443374513,0.011130358244013264,0,low
Columbio,0.8688182800852156,0.4331289124938706,0.05092454068106705,0.03647875524954947,0.05552385606783629,1,medium
Compostela (CU),0.7668113746794794,0.13000019104751354,0.07640131572925266,0.35296403634677137,0.06371170581055868,1,medium
Compostela (DDO),0.8923960078778996,0.2936642276267441,0.17199142866619502,0.3389407962634019,0.01919027283450563,1,medium
Concepcion,0.31330742348607543,0.19088066535480708,0.012081159816958363,0.0,0.06767769552968986,0,low
Concepcion (IO),0.9854475745374534,0.6078737048570646,0.0707195076327823,0.41382306520531625,0.1673391791168891,2,high
Concepcion (RN),0.5627276002840521,0.3439734061861185,7.366338031350363e-05,0.0,0.0,1,medium
Concepcion (TC),0.2948370373220739,0.09752211374968954,0.28880348639225095,0.4175809269270035,0.009978941873942927,0,low
Conner,0.7158079219766111,0.27328582618497216,0.03838279766383523,0.02181392901857481,0.04081131356138197,1,medium
Consolacion,0.6048456778246922,0.056128485821090354,0.2506213879405952,0.6007079444862995,0.048871228151874335,0,low
Corcuera,0.41048684159894777,0.2255239478058193,0.010943057980789418,0.0,0.0,0,low
Cordon,0.511724147581184,0.21304217692273403,0.07427651092502897,0.22629659977672775,0.031216177144129158,0,low
Cordova,0.7668113746794794,0.08669608798374821,0.11589901813831474,0.49649602308243584,0.02226071648802653,1,medium
Corella,0.7476413526759322,0.1007062389749664,0.009543923613389058,0.10366199042020215,0.09019428232217645,1,medium
