Region,REG_Code,Province,PROV_Code,City_Municipality,City_Mun Code,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,DepEd Clinic,Drug Abuse Treatment and Rehabilitation Centers,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Libertad,PH060610000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Pandan,PH060611000,0,0,9,0,0,0,0,0,0,2,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Patnongon,PH060612000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,San Jose (Capital),PH060613000,0,0,18,1,0,0,0,0,2,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,San Remigio,PH060614000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Sebaste,PH060615000,0,0,6,4,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Sibalom,PH060616000,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Tibiao,PH060617000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Tobias Fornier (Dao),PH060607000,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Antique,PH060600000,Valderrama,PH060618000,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Cuartero,PH061901000,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Dao,PH061902000,0,0,15,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Dumalag,PH061903000,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Dumarao,PH061904000,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Ivisan,PH061905000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Jamindan,PH061906000,0,0,25,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Ma-Ayon,PH061907000,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Mambusao,PH061908000,0,0,23,1,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Panay,PH061909000,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Panitan,PH061910000,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Pilar,PH061911000,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Pontevedra,PH061912000,0,0,17,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,President Roxas,PH061913000,0,0,17,2,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,City of Roxas (Capital),PH061914000,0,0,47,1,0,0,0,0,5,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Sapi-An,PH061915000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Sigma,PH061916000,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Capiz,PH061900000,Tapaz,PH061917000,0,0,48,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Guimaras,PH067900000,Buenavista,PH067901000,0,0,26,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Guimaras,PH067900000,Jordan (Capital),PH067902000,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Guimaras,PH067900000,Nueva Valencia,PH067903000,0,0,22,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Guimaras,PH067900000,San Lorenzo,PH067904000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Guimaras,PH067900000,Sibunag,PH067905000,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Ajuy,PH063001000,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Alimodian,PH063002000,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Anilao,PH063003000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Badiangan,PH063004000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Balasan,PH063005000,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Banate,PH063006000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Barotac Nuevo,PH063007000,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Barotac Viejo,PH063008000,0,0,24,0,0,0,0,0,1,1,1,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Batad,PH063009000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Bingawan,PH063010000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Cabatuan,PH063012000,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Calinog,PH063013000,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Carles,PH063014000,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,City of Passi,PH063035000,0,0,36,1,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Concepcion,PH063015000,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Dingle,PH063016000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,DueñAs,PH063017000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Dumangas,PH063018000,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Estancia,PH063019000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Guimbal,PH063020000,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Igbaras,PH063021000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,City of Iloilo (Capital),PH063022000,0,0,70,5,0,0,0,0,10,0,0,0,0,9,1
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Janiuay,PH063023000,0,0,16,1,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Lambunao,PH063025000,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Leganes,PH063026000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Lemery,PH063027000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Leon,PH063028000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Maasin,PH063029000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Miagao,PH063030000,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Mina,PH063031000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,New Lucena,PH063032000,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Oton,PH063034000,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Pavia,PH063036000,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Pototan,PH063037000,0,0,16,2,0,0,1,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,San Dionisio,PH063038000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,San Enrique,PH063039000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,San Joaquin,PH063040000,0,0,15,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,San Miguel,PH063041000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,San Rafael,PH063042000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Santa Barbara,PH063043000,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Sara,PH063044000,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Tigbauan,PH063045000,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Tubungan,PH063046000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Iloilo,PH063000000,Zarraga,PH063047000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Bacolod (Capital),PH064501000,0,0,28,2,0,0,0,0,6,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Bago,PH064502000,0,0,37,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Binalbagan,PH064503000,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Cadiz,PH064504000,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Calatrava,PH064505000,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Candoni,PH064506000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Cauayan,PH064507000,0,0,24,1,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Escalante,PH064509000,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Himamaylan,PH064510000,0,0,22,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Kabankalan,PH064515000,0,0,32,0,0,0,0,0,2,2,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Sipalay,PH064527000,0,0,17,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Talisay,PH064528000,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Victorias,PH064531000,0,0,19,0,0,0,1,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Enrique B. Magalona (Saravia),PH064508000,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Hinigaran,PH064511000,0,0,24,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Hinoba-An (Asia),PH064512000,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Ilog,PH064513000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Isabela,PH064514000,0,0,30,0,0,0,0,0,0,1,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of La Carlota,PH064516000,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,La Castellana,PH064517000,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Manapla,PH064518000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Moises Padilla (Magallon),PH064519000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Murcia,PH064520000,0,0,25,1,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Pontevedra,PH064521000,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Pulupandan,PH064522000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Sagay,PH064523000,0,0,26,4,0,0,0,0,2,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Salvador Benedicto,PH064532000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of San Carlos,PH064524000,0,0,29,0,0,0,0,0,2,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,San Enrique,PH064525000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,City of Silay,PH064526000,0,0,22,0,0,0,0,0,1,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Toboso,PH064529000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region VI (Western Visayas),PH060000000,Negros Occidental,PH064500000,Valladolid,PH064530000,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Alburquerque,PH071201000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Alicia,PH071202000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Anda,PH071203000,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Antequera,PH071204000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Baclayon,PH071205000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Balilihan,PH071206000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Batuan,PH071207000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Bien Unido,PH071248000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Bilar,PH071208000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Buenavista,PH071209000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Calape,PH071210000,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Candijay,PH071211000,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Carmen,PH071212000,0,0,25,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Catigbian,PH071213000,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Clarin,PH071214000,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Corella,PH071215000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Cortes,PH071216000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Dagohoy,PH071217000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Danao,PH071218000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Dauis,PH071219000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Dimiao,PH071220000,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Duero,PH071221000,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Garcia Hernandez,PH071222000,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Getafe,PH071226000,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Guindulman,PH071223000,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Inabanga,PH071224000,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Jagna,PH071225000,0,0,32,0,0,0,0,0,2,0,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Lila,PH071227000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Loay,PH071228000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Loboc,PH071229000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Loon,PH071230000,0,0,13,0,0,0,0,0,0,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Mabini,PH071231000,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Maribojoc,PH071232000,0,0,14,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Panglao,PH071233000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Pilar,PH071234000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Pres. Carlos P. Garcia (Pitogo),PH071235000,0,0,21,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Sagbayan (Borja),PH071236000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,San Isidro,PH071237000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,San Miguel,PH071238000,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Sevilla,PH071239000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Sierra Bullones,PH071240000,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Sikatuna,PH071241000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,City of Tagbilaran (Capital),PH071242000,0,0,17,0,0,0,0,0,9,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Talibon,PH071243000,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Trinidad,PH071244000,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Tubigon,PH071245000,0,0,12,0,0,0,0,0,0,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Ubay,PH071246000,0,0,42,0,0,0,0,0,1,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Bohol,PH071200000,Valencia,PH071247000,0,0,35,0,0,0,0,0,2,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Alcantara,PH072201000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Alcoy,PH072202000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Alegria,PH072203000,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Aloguinsan,PH072204000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Argao,PH072205000,0,0,40,0,0,0,1,0,2,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Asturias,PH072206000,0,0,27,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Badian,PH072207000,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Balamban,PH072208000,0,0,28,0,0,0,0,0,2,0,0,0,0,3,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Bantayan,PH072209000,0,0,25,0,0,0,0,0,0,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Barili,PH072210000,0,0,15,0,0,0,0,0,0,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Boljoon,PH072212000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Borbon,PH072213000,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Carmen,PH072215000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Catmon,PH072216000,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Cebu (Capital),PH072217000,0,0,77,0,1,0,1,0,15,2,0,0,0,6,1
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Bogo,PH072211000,0,0,19,0,0,0,0,0,1,0,0,0,0,4,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Carcar,PH072214000,0,0,21,0,0,0,0,0,2,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Naga,PH072234000,0,0,28,0,1,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Talisay,PH072250000,0,0,22,0,0,0,0,0,2,0,0,0,0,3,1
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Compostela,PH072218000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Consolacion,PH072219000,0,0,21,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Cordova,PH072220000,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Daanbantayan,PH072221000,0,0,19,0,0,0,0,0,0,1,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Dalaguete,PH072222000,0,0,33,0,0,0,0,0,2,0,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Danao City,PH072223000,0,0,34,0,0,0,0,0,2,0,0,0,0,1,1
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Dumanjug,PH072224000,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Ginatilan,PH072225000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Lapu-Lapu (Opon),PH072226000,0,0,36,0,0,0,1,0,3,3,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Liloan,PH072227000,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Madridejos,PH072228000,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Malabuyoc,PH072229000,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,City of Mandaue,PH072230000,0,0,27,0,0,0,1,0,9,0,0,0,0,1,1
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Medellin,PH072231000,0,0,19,0,0,0,0,0,1,0,0,0,0,1,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Minglanilla,PH072232000,0,0,18,0,0,0,0,0,0,2,0,0,0,2,0
Region VII (Central Visayas),PH070000000,Cebu,PH072200000,Moalboal,PH072233000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
