Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Ownership Major Classification,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,COVID-19 Testing Laboratory,DepEd Clinic,Dialysis Clinic,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic,Total
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,ALIMODIAN,PH063002000,Government,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,ANILAO,PH063003000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BADIANGAN,PH063004000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BALASAN,PH063005000,Government,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BANATE,PH063006000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BAROTAC NUEVO,PH063007000,Government,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BAROTAC VIEJO,PH063008000,Government,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BAROTAC VIEJO,PH063008000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BATAD,PH063009000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,BINGAWAN,PH063010000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,CABATUAN,PH063012000,Government,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,CALINOG,PH063013000,Government,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,CARLES,PH063014000,Government,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,CITY OF PASSI,PH063035000,Government,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,CITY OF PASSI,PH063035000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,CONCEPCION,PH063015000,Government,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,DINGLE,PH063016000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,DUE?AS,PH063017000,Government,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,DUMANGAS,PH063018000,Government,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,ESTANCIA,PH063019000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,GUIMBAL,PH063020000,Government,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,IGBARAS,PH063021000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,ILOILO CITY (Capital),PH063022000,Government,0,0,70,2,0,2,0,0,0,0,0,2,1,0,0,0,9,1,87
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,ILOILO CITY (Capital),PH063022000,Private,0,0,0,3,0,2,0,0,0,0,0,8,0,0,0,0,0,0,13
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,JANIUAY,PH063023000,Government,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,JANIUAY,PH063023000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,LAMBUNAO,PH063025000,Government,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,LEGANES,PH063026000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,LEMERY,PH063027000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,LEON,PH063028000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,MAASIN,PH063029000,Government,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,MIAGAO,PH063030000,Government,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,MINA,PH063031000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,NEW LUCENA,PH063032000,Government,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,OTON,PH063034000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,PAVIA,PH063036000,Government,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,PAVIA,PH063036000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,POTOTAN,PH063037000,Government,0,0,16,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,POTOTAN,PH063037000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SAN DIONISIO,PH063038000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SAN ENRIQUE,PH063039000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SAN JOAQUIN,PH063040000,Government,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SAN MIGUEL,PH063041000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SAN RAFAEL,PH063042000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SANTA BARBARA,PH063043000,Government,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,SARA,PH063044000,Government,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,TIGBAUAN,PH063045000,Government,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,TUBUNGAN,PH063046000,Government,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
REGION VI (WESTERN VISAYAS),PH060000000,ILOILO,PH063000000,ZARRAGA,PH063047000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,BACOLOD CITY (Capital),PH064501000,Government,0,0,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,31
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,BACOLOD CITY (Capital),PH064501000,Private,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,10
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,BAGO CITY,PH064502000,Government,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,BINALBAGAN,PH064503000,Government,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CADIZ CITY,PH064504000,Government,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CALATRAVA,PH064505000,Government,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CANDONI,PH064506000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CAUAYAN,PH064507000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF ESCALANTE,PH064509000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF HIMAMAYLAN,PH064510000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF KABANKALAN,PH064515000,Government,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF KABANKALAN,PH064515000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF SIPALAY,PH064527000,Government,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF TALISAY,PH064528000,Government,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF VICTORIAS,PH064531000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,CITY OF VICTORIAS,PH064531000,Private,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,ENRIQUE B. MAGALONA (SARAVIA),PH064508000,Government,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,HINIGARAN,PH064511000,Government,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,HINOBA-AN (ASIA),PH064512000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,ILOG,PH064513000,Government,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,ISABELA,PH064514000,Government,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,LA CARLOTA CITY,PH064516000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,LA CASTELLANA,PH064517000,Government,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,MANAPLA,PH064518000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,MANAPLA,PH064518000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,MOISES PADILLA (MAGALLON),PH064519000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,MURCIA,PH064520000,Government,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,MURCIA,PH064520000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,PONTEVEDRA,PH064521000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,PULUPANDAN,PH064522000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,SAGAY CITY,PH064523000,Government,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,SAGAY CITY,PH064523000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,SALVADOR BENEDICTO,PH064532000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,SAN CARLOS CITY,PH064524000,Government,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,SAN ENRIQUE,PH064525000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,SILAY CITY,PH064526000,Government,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,TOBOSO,PH064529000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
REGION VI (WESTERN VISAYAS),PH060000000,NEGROS OCCIDENTAL,PH064500000,VALLADOLID,PH064530000,Government,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,BACOLOD CITY (Capital),PH184501000,Government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,BACOLOD CITY (Capital),PH184501000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,BAGO CITY,PH184502000,Government,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,BINALBAGAN,PH184503000,Government,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CADIZ CITY,PH184504000,Government,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CALATRAVA,PH184505000,Government,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CANDONI,PH184506000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CAUAYAN,PH184507000,Government,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CAUAYAN,PH184507000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CITY OF ESCALANTE,PH184509000,Government,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CITY OF HIMAMAYLAN,PH184510000,Government,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CITY OF KABANKALAN,PH184515000,Government,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,CITY OF VICTORIAS,PH184531000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,HINIGARAN,PH184511000,Government,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,HINOBA-AN (ASIA),PH184512000,Government,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,ISABELA,PH184514000,Government,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,LA CARLOTA CITY,PH184516000,Government,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,MANAPLA,PH184518000,Government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,MOISES PADILLA (MAGALLON),PH184519000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,MURCIA,PH184520000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,PONTEVEDRA,PH184521000,Government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SAGAY CITY,PH184523000,Government,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SAGAY CITY,PH184523000,Private,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SALVADOR BENEDICTO,PH184532000,Government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SAN CARLOS CITY,PH184524000,Government,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SAN CARLOS CITY,PH184524000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SAN ENRIQUE,PH184525000,Government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,SILAY CITY,PH184526000,Government,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,TOBOSO,PH184529000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
REGION VI (WESTERN VISAYAS),PH180000000,NEGROS OCCIDENTAL,PH184500000,VALLADOLID,PH184530000,Government,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,ALBURQUERQUE,PH071201000,Government,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,ALICIA,PH071202000,Government,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,ANDA,PH071203000,Government,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,ANTEQUERA,PH071204000,Government,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,BACLAYON,PH071205000,Government,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,BALILIHAN,PH071206000,Government,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,BATUAN,PH071207000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,BIEN UNIDO,PH071248000,Government,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,BILAR,PH071208000,Government,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,BUENAVISTA,PH071209000,Government,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CALAPE,PH071210000,Government,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CALAPE,PH071210000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CANDIJAY,PH071211000,Government,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CARMEN,PH071212000,Government,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CARMEN,PH071212000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CATIGBIAN,PH071213000,Government,0,0,18,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CLARIN,PH071214000,Government,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CORELLA,PH071215000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CORTES,PH071216000,Government,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,DAGOHOY,PH071217000,Government,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,DANAO,PH071218000,Government,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,DAUIS,PH071219000,Government,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,DAUIS,PH071219000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,DIMIAO,PH071220000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,DUERO,PH071221000,Government,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
