city_municipality,Cost of Living,Poverty Incidents,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
Talusan,0.6501820802272418,0.5110762980086481,0.11346909296216644,0.056675272437906626,2,high
Tambulig,0.9993003641604545,0.38383865400658473,0.08853888836950952,0.011130358244013264,1,medium
Tampakan,0.24852114474416065,0.3656254577180011,0.12034323025793582,0.01803885646443529,0,low
Tamparan,0.7376365601704313,0.9092193161772665,0.0,0.0,2,high
Tampilisan,0.8760944928164891,0.5859669233071598,0.16323784698353672,0.09377646658461751,2,high
Tanauan (BS),0.6002280812836919,0.2383878137159378,0.2882554906025957,0.03607771292887058,0,low
Tanauan (LE),0.35031815939803324,0.08338459774946029,0.10879467960104326,0.07151575009659097,0,low
Tanay,0.6048456778246922,0.05319909061383565,0.40520747979461863,0.12767928192557745,0,low
Tandag,1.0,0.21571684211196657,0.26955783715810294,0.004221860023591238,1,medium
Tandubas,0.7376365601704313,0.2768520464372823,0.006874137295769372,0.008571655199412515,1,medium
Tangalan,0.6501820802272418,0.16706340866973618,0.18184384526408578,0.37625728270854036,1,medium
Tangcal,0.4609305856301795,0.5333651745855861,0.0,0.009723071569482853,2,high
Tangub,0.3859995872148547,0.32232135465423584,0.10256212845287904,0.05731494819905681,0,low
Tanjay,0.7787051839517531,0.21278744690471185,0.18111060395253706,0.001663156978990488,1,medium
Tantangan,0.47527312034086255,0.31340580402346063,0.2839476978972469,0.01087448793955319,0,low
Tanudan,0.6501820802272418,0.25596418495946605,0.015398067542523394,0.03799674021232115,1,medium
Tanza,0.5724525384537349,0.038806844595584256,0.49246319586891785,0.23476100434211886,0,low
Tapaz,0.6501820802272418,0.1301275560565246,0.08487268181176585,0.005885017002581727,1,medium
Tapul,1.0,0.9501034840698215,0.0,0.0,2,high
Taraka,0.7376365601704313,0.899921670519458,0.0,0.05910604033027734,2,high
Tarangnan,0.31330742348607543,0.35250686178986046,0.0865224747627505,0.012025904309623529,0,low
Tarlac,0.6600469455648335,0.03867947958657318,0.7334246218766203,0.02430767892370713,0,low
Tarragona,0.9489965472971318,0.4587292793050965,0.07973999263092471,0.007804044286032289,1,medium
Tayabas,0.3049117934115293,0.051798075514713826,0.16818722583649065,0.003326313957980976,0,low
Tayasan,0.8032624019198009,0.3439734061861185,0.08743902640218641,0.007164368524882101,1,medium
Taysan,0.5169014527938209,0.12197619547981582,0.050960271152636946,0.10170844602287983,0,low
Taytay (PN),0.7376365601704313,0.031037579045908713,0.1873431551007013,0.008571655199412515,1,medium
Taytay (RL),0.6048456778246922,0.19979621598558225,0.800149581227555,0.5471786460878706,0,low
Tayug,0.5627276002840521,0.0748511421457183,0.5847599459601146,0.20277721628460948,0,low
Tayum,0.889527500935763,0.2003056760216266,0.028871376642231366,0.19331001501958672,1,medium
Teresa,0.6048456778246922,0.02454196358634392,0.12089316124159735,0.018294726768895368,1,medium
Ternate,0.6048456778246922,0.11751842016442822,0.1194266786184999,0.018934402530045556,1,medium
Tiaong,0.3440914004260782,0.0584210559832897,0.2946713520786471,0.14162421351865156,0,low
Tibiao,0.9854475745374534,0.23571314852670527,0.19540880952773737,0.013433190984153942,1,medium
Tigaon,0.47527312034086255,0.33760515573556477,0.32161797027806305,0.09505581810691789,0,low
Tigbao,0.7668113746794794,0.47464990543148083,0.05306833992333956,0.04375382206267284,2,high
Tigbauan,0.8032624019198009,0.17062962892204625,0.2178643246939173,0.5952822633263646,1,medium
Tinambac,0.0,0.44038871800750184,0.05893427041572941,0.005117406089201501,0,low
Tineg,0.9361232478494943,0.43503938762903666,0.0,0.01394493159307409,1,medium
Tinglayan,0.6501820802272418,0.32499601984346843,0.0035745513938000737,0.0446493681282831,1,medium
Tingloy,0.50766625971182,0.21508001706691118,0.160029916245511,0.09659103993367833,0,low
Tinoc,0.4428799809699051,0.3154436441676378,0.005957585656333456,0.02788986318614818,0,low
Tipo-Tipo,1.0,0.9478109139076221,0.0,0.006652627915961952,2,high
Titay,0.6501820802272418,0.39899509007890266,0.027863169838851856,0.0,1,medium
Tiwi,0.0,0.2723942711218947,0.08569757828725817,0.005885017002581727,0,low
Tobias Fornier,0.9854475745374534,0.2583841201306765,0.13968246985003366,0.013433190984153942,1,medium
Toboso,0.6501820802272418,0.23010908813021802,0.15654702001565451,0.01803885646443529,1,medium
Toledo,0.7488307336031597,0.19113539537282923,0.19999156772491694,0.00025587030446007505,1,medium
Tolosa,0.3187645830345305,0.23902463876099322,0.04509434066024708,0.10605824119870111,0,low
Tomas Oppus,0.7238537341313847,0.3094574887441173,0.06040075303882689,0.08507687623297497,1,medium
Tongkil,0.9994402913283635,0.9996484725751293,0.0,0.0,2,high
Torrijos,0.7992045140504369,0.23112800820230656,0.166537432885506,0.07637728588133241,1,medium
Trece Martires,0.6053354229123742,0.047085570181304076,0.25883418297670274,0.0011514163700703378,0,low
Trento,0.806970471869392,0.3486859115195282,0.32290114257327335,0.030320631078518893,1,medium
Trinidad,0.9125455200568104,0.29302740258168875,0.040511582463067505,0.011770034005163453,1,medium
Tuao,0.50766625971182,0.12172146546179367,0.06910799361346809,0.004221860023591238,0,low
Tuba,0.8150162840241655,0.061095721172522266,0.09266337074697113,0.17066549307487006,1,medium
Tubajon,0.5627276002840521,0.42676066204331686,0.015947998526184944,0.07791250770809285,2,high
Tubao,0.9287071079503117,0.01906526819886772,0.11557716173286904,0.197659810195408,1,medium
Tubaran,0.7376365601704313,0.9689535054034604,0.0,0.11155945274459272,2,high
Tubay,0.9994402913283635,0.3393882658617198,0.04610254746362659,0.02226071648802653,1,medium
Tubigon,0.878893036174671,0.17967254456183254,0.48522243791737407,0.02481941953262728,1,medium
Tublay,0.8050114915186646,0.14031675677741057,0.2599340449440259,0.3582184262441051,1,medium
Tubo,0.9611002473212693,0.27252163613090574,0.0025663445904205657,0.10247605693626007,1,medium
Tubod (LN),0.414964510972039,0.3460112463302957,0.20869880829955817,0.005885017002581727,0,low
Tubod (SN),0.6048456778246922,0.2020887861477816,0.13986578017792084,0.0947999478024578,1,medium
Tubungan,0.9854475745374534,0.29544733775289916,0.12336785066807433,0.02226071648802653,1,medium
Tuburan (BA),0.9326950322357213,0.9339281279254149,0.0,0.0,2,high
Tuburan (CU),0.6048456778246922,0.2828382018608028,0.12410109197962306,0.01548015341983454,1,medium
Tudela (CU),0.6501820802272418,0.22297664762559782,0.2202473589564507,0.04119511901807208,1,medium
Tudela (MC),0.4097172421754478,0.2825834718427806,0.1444485383751004,0.03902022143016145,0,low
Tugaya,0.7376365601704313,0.8676983232396562,0.009715447378020714,0.04835948754295419,2,high
Tuguegarao,0.6232461004047394,0.025433518649421446,0.742681793434923,0.015352218267604504,0,low
Tukuran,0.9993003641604545,0.3969572499347254,0.11796019599540244,0.05577972637229636,1,medium
Tulunan,0.6561989484473332,0.42293971177298456,0.1314335050951104,0.01240970976631364,1,medium
Tumauini,0.3546559016032155,0.2414445739322036,0.3028286616696268,0.024691484380397245,0,low
Tunga,0.4609305856301795,0.20438135630998094,0.0,0.8233906397525215,0,low
Tungawan,0.6501820802272418,0.43440256258398124,0.04216137541405215,0.10234812178403002,2,high
Tupi,0.24852114474416065,0.25863885014869864,0.25232666633670775,0.03287933412311964,0,low
Turtle Islands,0.7376365601704313,0.20858440160734643,0.11227757583089974,0.05475624515445606,1,medium
Tuy,0.7238537341313847,0.12337721057893765,0.07103275205628351,0.04682426571619374,1,medium
Ubay,0.9994402913283635,0.2993956530322424,0.04610254746362659,0.02226071648802653,1,medium
Umingan,0.5627276002840521,0.13534952142597864,0.1728616391976138,0.32022168603178397,0,low
Ungkaya Pukan,0.8711270783557159,0.9497213890427882,0.0,0.0,2,high
Unisan,0.6501820802272418,0.15852995306599418,0.1381243320629926,0.0671659549207697,1,medium
Upi,0.3848102062876273,0.6209923007852053,0.5242675377573442,0.008187849742722401,0,low
Urbiztondo,0.5627276002840521,0.20616446643613598,0.2463690806803743,0.07586554527241225,0,low
Urdaneta,0.5320835505119584,0.07854472740703945,0.5217928483308671,0.06281615974494842,0,low
Uson,0.30036416045448344,0.4363130377191474,0.07928171681120676,0.0,0,low
Uyugan,0.22669250655034057,0.14069885180444378,0.0,0.0702363985742906,0,low
Valderrama,0.9854475745374534,0.5145151532519471,0.08313123369683761,0.02891334440398848,1,medium
Valencia (BK),0.7072723647341559,0.2522705996981449,0.5433318118576111,0.1459740086944728,1,medium
Valencia (BL),0.9489965472971318,0.13764209158817797,0.2701994233057081,0.011130358244013264,1,medium
Valencia (NR),0.6696319565666071,0.25099694960803415,0.07763192386022211,0.022644521944716643,1,medium
Valenzuela,0.4206315612723577,0.08542243789363747,0.20778225666012223,1.0,0,low
Valladolid,0.3659900022038529,0.1031261741461768,0.048760547217990745,0.008443720047182477,0,low
Vallehermoso,0.8032624019198009,0.3834565589795515,0.08743902640218641,0.013433190984153942,1,medium
Veruela,0.806970471869392,0.4797445057919238,0.04243634090588293,0.023540068010326907,2,high
Victoria (LA),0.8250910401136209,0.019829458252934164,0.15746357165509042,0.0,1,medium
Victoria (NS),0.6501820802272418,0.12133937043476047,0.01686455016562086,0.006396757611501876,1,medium
Victoria (OR),0.8222924967554388,0.399759280132969,0.27056604396148254,0.0020469624356806004,1,medium
Victoria (TC),0.2948370373220739,0.07969101248813912,0.153522399605516,0.0344145559498801,0,low
Victorias,0.3276499581967587,0.13585898146202294,0.17102853591874198,0.003965989719131163,0,low
Viga,0.7992045140504369,0.34206293105095237,0.06480020090811929,0.018934402530045556,1,medium
Vigan,0.8143866117685743,0.0028899120544612737,0.3489312091332533,0.02238865164025657,1,medium
Villaba,0.6501820802272418,0.30640072852785155,0.18660991378915257,0.01445667220199424,1,medium
Villanueva,0.030864435061550455,0.1754694992644671,0.05535971902192935,0.2396225401268603,0,low
Villareal,0.31330742348607543,0.3877869692859281,0.08808061254979156,0.013433190984153942,0,low
Villasis,0.5627276002840521,0.12197619547981582,0.17487805280437282,0.293227368911246,0,low
Villaverde,0.2602050632645708,0.13178330117366854,0.26744976838740037,0.0804712107526936,0,low
Villaviciosa,0.889527500935763,0.22590604283285254,0.011548550656892545,0.1803885646443529,1,medium
Vincenzo A Sagun,0.7668113746794794,0.36447917263690144,0.01704786049350804,0.44444671884715037,1,medium
Vintar,0.4097172421754478,0.025306153640410365,0.047477374922780466,0.023540068010326907,0,low
Vinzons,0.30036416045448344,0.28194664679772524,0.08762233673007361,0.026738446816077843,0,low
Virac,0.5958903390785097,0.1142069299301403,0.32051810831073996,0.029680955317368706,0,low
Wao,0.7376365601704313,0.8008316935088422,0.10118730099372517,0.010618617635093116,2,high
Zamboanga,0.8250910401136209,0.20132459609371517,0.3097944541293397,0.12998211466571813,1,medium
Zamboanguita,0.8032624019198009,0.19495634564316144,0.10577005919090475,0.02788986318614818,1,medium
Zaragoza,0.9996501820802273,0.02072101331601169,0.5599213965314013,0.029041279556218522,1,medium
Zarraga,0.9854475745374534,0.11000388463277481,0.23894501240094337,0.10247605693626007,1,medium
Zumarraga,0.31330742348607543,0.4671353698998274,0.0,0.0,0,low
