city_municipality,Local Economy Size,Local Economy Growth,Active Establishments in the Locality,Safety Compliant Business,Employment Generation,Cost of Living,Cost of Doing Business,Financial Deepening,Productivity,Presence of Business and Professional Organizations,Compliance to National Directives,Presence of Investment Promotion Unit,Compliance to ARTA Citizens Charter,Capacity to Generate Local Resource,Capacity of Health Services,Capacity of School Services,Recognition of Performance,Getting Business Permits,Peace and Order,Social Protection,Road Network,Distance to Ports,Availability of Basic Utilities,Transportation Vehicles,Education,Health,LGU Investment,Accommodation Capacity,Information Technology Capacity,Financial Technology Capacity,Land Use Plan,Disaster Risk Reduction Plan,Annual Disaster Drill,Early Warning System,Budget for DRRMP,Local Risk Assessments,Emergency Infrastructure,Utilities,Employed Population,Sanitary System,Barangay Health Station,Birthing Home,COVID-19 Testing Laboratory,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Rural Health Unit,Social hygiene Clinic,Poverty Incidents,Cluster_Id
Alegria (SN),0.04501322429932803,0.014308455561204995,0.3533678575274504,0.4130112010091399,0.18828030911658777,0.4230616630848073,0.872290280936662,0.1904588135904079,0.14269921460084867,0.11695549915451883,0.7470559946187656,0.4755571111888928,0.8023172884789707,0.029508559958813105,0.1177189932306138,0.14687215342904184,0.0,0.7583130267338323,0.33306263917284423,0.23610777744892728,0.041590138097584585,0.7386829325503598,0.6559940630375021,0.05518974729227808,0.08744847796622585,0.04755542137126484,0.13888120082759509,0.011592443497907121,0.5129174041884608,0.27756752472016694,0.7366825357053369,0.687319538544406,0.5732097551466224,0.7189273241451986,0.11626847040920912,0.7916666666666666,0.38693289031466793,0.7121712067799025,0.05021322762515624,0.7672787959174775,0.15789473684210525,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.5519693814518338,1.0
Aleosan,0.0048830913934182285,0.3038338711762048,0.2338224106940976,0.2647898474820638,0.1866411229969897,0.568970077698793,0.9125587492973425,0.12384289286050272,0.10742146610087495,0.04062158077630201,0.7882905666795029,0.7915479107288699,0.8291327856290411,0.15497207504871371,0.09182516662351022,0.20285541483663821,0.01724399713684571,0.7645752461794432,0.3832906888010136,0.8112205911994683,0.13189724334252345,0.7585510444268369,0.6313319791765173,0.022933534687348194,0.0729717572072237,0.19622334816196915,0.07339632553607252,0.0,0.5170541556452736,0.009142407973626462,0.74183579721039,0.691274371510141,0.7131439907574371,0.7183139640139631,0.07932300125197883,0.7916666666666666,0.6264413725087018,0.7170994551864118,0.1659179618637563,0.7666975948655037,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.42804322768405834,1.0
Alfonso,0.013613466914984154,0.10201398872340599,0.29223607291216164,0.1965017337756136,0.08553913773534558,0.5395602578938666,0.8666141743733099,0.13720408894413277,0.06283096953167215,0.02996884395344872,0.6788001222053546,0.7353534343383836,0.7504958679575887,0.11722614322860649,0.057227532753514665,0.1573102795068371,0.05769689608051521,0.5610020887053127,0.04172634860782927,0.14300026799438953,0.015628117987709265,0.7496525850535884,0.6490383133288229,0.04764870211314667,0.10608652331587236,0.18878279744674623,0.09015920031165367,0.030309409562236333,0.238260973329886,0.05734600517962621,0.7731980288983547,0.695383135100291,0.6902325261380478,0.7180963200964281,0.11351523302991903,0.6875,0.15788726679197823,0.5842646440907311,0.06993902975784727,0.5598419133138629,0.2807017543859649,0.15760441292356117,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.9609384253863936,1.0
Alfonso Castaneda,0.04516119676579525,0.09736226860268501,0.01751526909584861,0.010531414388491174,0.01162503259531018,0.2307488841130766,0.8195598887279026,0.015318810872554513,0.014823392275568767,0.09433447668430325,0.6920483474722514,0.37288531093221333,0.7362579028411997,0.061206801045311995,0.032732532313661564,0.017620630838721885,0.15196950306921414,0.5697970280155926,0.014588918950903633,0.009212853451472283,0.06699219306783515,0.6485902931104787,0.6227870881486269,0.0020132158033061825,0.008236785230228213,0.02915436710246351,0.06109832862127703,0.005755970209030273,0.06915136930450866,0.013120862432479296,0.6924079178150839,0.5540866627047292,0.631463128653378,0.7183931072567032,0.07467226243561047,0.7916666666666666,0.32668047157468727,0.7096928390841435,0.00970159193675575,0.6611784681615986,0.05263157894736842,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7360118194728362,2.0
Alfonso Lista,0.8282906782969053,0.3041871663752469,0.668341110856804,0.6595322684295353,0.42716813452329405,0.4084807406182839,0.8240114869090486,0.1900786942139177,0.9415019850351104,0.1344426725534798,0.779164952086714,0.7916812507292033,0.8051111908516699,0.3870261393184613,0.21899400773954958,0.20752068662060458,0.18442400711450396,0.71962642660317,0.35965595996446803,0.38305890859328406,0.23839243171479635,0.7090895887343458,0.5260057766589529,0.03208009271106889,0.06476632843693908,0.14070539282530578,0.1070265166746216,0.024352181653589614,0.21415644080268886,0.15813351813723134,0.7857930343272362,0.6710857780772714,0.5925778551176677,0.7195406842764338,0.10826919964505555,0.7916666666666666,0.3990334138215269,0.6802372965851228,0.43857647919319576,0.7649436131193682,0.19298245614035087,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8190538053480568,1.0
Aliaga,0.03279069856913574,0.11237731456197422,0.09909356677561083,0.0641263488367867,0.049269789686768435,0.5613655149611506,0.7548140080187441,0.13043796404260746,0.02146504206137555,0.0018931068450251335,0.7449819913022226,0.3207993733019985,0.7776593600651128,0.031906782146278484,0.047684429790272403,0.10897940634919992,0.013719280740949573,0.5727936159873442,0.055873179105675214,0.10794946880994563,0.017511637093719827,0.7244488069245696,0.6553601432762866,0.022009148504099827,0.069953331623869,0.04944417655282143,0.05211635210601237,0.006279240228033025,0.11638591117917305,0.038478486306581704,0.7803140399231604,0.5257989502641864,0.5741271311073587,0.7190757177253361,0.09327521770108392,0.7916666666666666,0.14499065621229948,0.7145783570131397,0.009655503614015817,0.6703427633204014,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.942470499079788,2.0
Alicia (BL),0.010121316706357783,0.3097810070267468,0.20601792298745536,0.3945079553210116,0.140027945297156,0.8676971400231442,0.870797911345848,0.10149187352287978,0.09666488112168788,0.003754127133354926,0.7883413585974591,0.6250312515625781,0.8090584479405012,0.05218740020984439,0.06450142882321723,0.17647481323809464,0.11634275426761784,0.8296281095166625,0.4371234596618072,0.6092545647765856,0.0593053988784407,0.7166839635442734,0.5113648353245794,0.019722508998169654,0.07273731638521556,0.10376019677394883,0.026972039942640674,0.04520247933385312,0.2920387422684513,0.15919845796712628,0.7810156184749019,0.6052626749140326,0.5916375447579131,0.7192537900215012,0.03329928992519749,0.7916666666666666,0.35786433948428087,0.719862692732258,0.01707572357514492,0.7175030772519982,0.42105263157894735,0.39401103230890294,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2,0.14285714285714285,0.0,0.6764049952556533,1.0
Alicia (IA),0.053358871408079184,0.2858452572916446,0.15646845610301574,0.12301629868263529,0.10494559409380502,0.16887088775004122,0.8079270590969428,0.3590987749702791,0.07233622918889562,0.019957838264502255,0.784658944545638,0.789572811973932,0.7390915760661795,0.05495056925192406,0.09825976699286249,0.374127946589015,0.061655423725137014,0.8718401072611502,0.035945191913998,0.11646305444726443,0.0306453649140097,0.6544373650741265,0.5593690605300455,0.06613642577811403,0.11578651232645883,0.27480701071582364,0.041619972573639134,0.025438973231518412,0.19766909965991128,0.10920656557507653,0.7284723962248392,0.6922690001602061,0.71915280330026,0.7181457846231406,0.07761152936755526,0.7916666666666666,0.41547829821148774,0.720532136879963,0.019011433130222074,0.5468479183661608,0.42105263157894735,0.39401103230890294,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2,0.14285714285714285,0.0,0.867325143763254,1.0
Alicia (ZS),0.03489190759297025,0.3260325861826833,0.04235925406411236,0.18249241259463367,0.09121034488475947,0.7936022483055051,0.24129856052662024,0.1394657992342494,0.05705562189184017,0.00035295212364875374,0.779046437611483,0.4757237861893095,0.7617311337268061,0.02369547791745682,0.038638687242052536,0.1691580560517301,0.0,0.5821637517504064,0.2735847388345448,0.2635190757637442,0.09697578099865195,0.7184056961049976,0.31971265546122307,0.022544319452296253,0.03258932561632293,0.039742843120280764,0.07049807148608887,0.0012477977376219472,0.14323501919214016,0.21479635436937777,0.7810072663492857,0.6710857780772714,0.5343588832094397,0.7182644994872506,0.07556520428835319,0.7916666666666666,0.3490846363383267,0.4794752697361393,0.06037570278931132,0.7691780779266066,0.42105263157894735,0.39401103230890294,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2,0.14285714285714285,0.0,0.5527335715059002,2.0
Alilem,0.0013021577049115276,0.525291078442427,0.10336984850882419,0.1279400768382935,0.061384693995981475,0.7985948090593485,0.6032938510163611,0.029744341210357086,0.049379222320563486,0.00035295212364875374,0.7944109927932194,0.7916812507292033,0.7924441744003573,0.1487940461527431,0.05788031829823156,0.03017323261716376,0.09199509793288914,0.5690455616821194,0.17132627896189395,0.29063318525754595,0.062054318654780435,0.7151412229824362,0.31635201234354665,0.005856716249444133,0.001936188138759662,0.04466505359342824,0.02840811176920915,0.0,0.1491617111831507,0.18646493625330457,0.7381859183162115,0.698497270040376,0.5925778551176677,0.7180666413804005,0.040033559731298886,0.7916666666666666,0.16607559096955202,0.6766194494890148,0.023689397888325203,0.442688386980266,0.05263157894736842,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172522272955951,1.0
Alimodian,0.028292335588532277,0.3038633124427917,0.18654093128759705,0.21897135631135545,0.12175196212462625,0.8864936353116216,0.872341302119254,0.17856107710626506,0.10467817597195476,0.030097190180230087,0.7696837940682321,0.7916812507292033,0.788785255990559,0.10304535116359383,0.41622849732186923,0.18587248301874626,0.16783072685074676,0.8744284912986693,0.9999999999999999,0.6028213008863733,0.07768243664248971,0.7789646557284939,0.6470497157217224,0.0949383531719579,0.1254865013370453,0.36120325152066224,0.0877570438017573,0.003703141672942553,0.5115252282174181,0.1241760028066188,0.774175227595423,0.6810794278469734,0.7063668758474976,0.718957002861226,0.08732227201613241,0.7916666666666666,0.3693279933328842,0.7211730940426594,0.03182398685192325,0.5630281405095057,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7258226187519503,1.0
Alitagtag,0.026398288017751875,0.3037161061098575,0.35816352570599325,0.24747846872844007,0.2676018443293201,0.5667383038518764,0.8421495173204795,0.17595725937730727,0.18974423391698006,0.003208655669534124,0.7918290702971149,0.791439571978599,0.8088098801137487,0.12066707071496985,0.21075647586574112,0.19506877416124116,0.0546331041363901,0.6191804266955725,0.2680756365733644,0.6397950865597394,0.010792055418222684,0.7451010742247429,0.6674740893981435,0.10802571545057954,0.10925147441298215,0.04915800152531285,0.04981863718350281,0.00957986650174269,0.268670074183091,0.018264722742915282,0.7174559425373757,0.6601448629265549,0.7103115924786637,0.7178786761788929,0.05019077330624739,0.7916666666666666,0.4050609302300188,0.7168003418438201,0.06830289430057968,0.7666145661437931,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241484057084997,1.0
Allacapan,0.05031063859885448,0.30439325524135474,0.4446933074978973,0.5314163423713969,0.5348268642633304,0.5305835675318232,0.8644075082262087,0.22191369199497082,0.33176965795984836,0.06548866221519148,0.7729429421370853,0.7916312482290782,0.7955860717305102,0.07155565113687454,0.2599640719270196,0.19872715275442338,0.3088193826865922,0.869279555310056,0.28827567819769245,0.4348396902313503,0.16605511685963392,0.7734585209055836,0.6491685708140041,0.15638570840578364,0.12786021465987762,0.2279887762154209,0.19833457444753003,0.01139118579829068,0.3435293649688749,0.31184653132018175,0.7544558590161194,0.6931807430894326,0.69913107295719,0.7185612866475258,0.08579682968436358,0.7916666666666666,0.4508700549345568,0.7128976248976251,0.2676348901507869,0.6533114967795234,0.05263157894736842,0.07880220646178059,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8818447547905165,1.0
Allen,0.09810574526776623,0.015073928492462873,0.25729867802299355,0.10007774489397363,0.49680528277656216,0.5336253926268805,0.665029481952596,0.5735051092795687,0.4611855729890834,0.005069675957863918,0.7863943350758066,0.3749437471873594,0.5748578415742019,0.15390330211734327,0.19384622175497956,0.36389119914937657,0.08483721232891545,0.8202486963914587,0.3380616393728042,0.7865364373598501,0.052789440890079836,0.7701002900693193,0.5877651922995596,0.1348329147647822,0.15089402542217661,0.47335524480127245,0.1582812256846929,0.011833952737446855,0.3037727968815258,0.33822890861550386,0.7683537960410924,0.6618854630641688,0.677308992291175,0.7187393589436909,0.1321181882953925,0.7916666666666666,0.39628122708406466,0.5526440907310474,0.03862201445606327,0.5611392370905904,0.017543859649122806,0.07880220646178059,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7226384935266734,1.0
Almagro,0.003876878621441139,0.01975508987977068,0.08977923652270081,0.0,0.03862450051926398,0.29034551165481903,0.4420158928432715,0.008039524812767441,0.030128063521123526,0.0,0.6655603622581172,0.36807673717019185,0.6778941771196894,0.08591891662919433,0.05831550866137615,0.05497636821681228,0.03766023902999794,0.3891018455827603,0.32354073403006334,0.18030620587947846,0.01247195083709697,0.6877384002956606,0.4440043478211787,0.004591766735525315,0.01937272427561449,0.0023111495221592457,0.09961116397015891,0.0,0.1216960680972932,0.0,0.6058297836799464,0.6858157547520454,0.39012444778267347,0.22784350294323827,0.08058800221003101,0.7916666666666666,0.3236780860429102,0.6269666346188086,0.006498453506330455,0.20914934998889487,0.017543859649122806,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426532678677187,2.0
Almeria,0.04314877122184107,0.01660487435497864,0.22838616589964825,0.38780614616469905,0.208440414265667,0.9999999999999999,0.6856420397197355,0.17669849216146313,0.23707802061510308,0.07655852427508421,0.6607097340933046,0.4791656249479141,0.7932296487328956,0.13445684829289578,0.19919284621647038,0.18036813357579315,0.936734052013966,0.5822101385611146,0.3854331174581393,0.2532573205910417,0.0288127517297832,0.7060382013247454,0.6856059313353745,0.028771763213127362,0.04691952086157001,0.13875940263824743,0.12794094454882796,0.11596468651899453,0.3011077743083868,0.0755705415138662,0.7852417940365822,0.6517852459391027,0.31885580283297155,0.7230427727676807,0.1280627440475193,0.7916666666666666,0.4514386885579994,0.6296871416871418,0.02037103865105008,0.4950172388383451,0.043859649122807015,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814213935005636,1.0
Aloguinsan,0.0016572916244328533,0.3055120233716548,0.14341454344373292,0.1119964142390193,0.06351375182948236,0.8101669697470656,0.850568012448148,0.08450053739376844,0.04478300815719719,0.015369460657068457,0.3648214160397321,0.6285064253212661,0.7154179762462618,0.17006523425026213,0.03307446759898946,0.14529468743014676,0.01130620566991299,0.6216574823873918,0.21556913107174389,0.5430863478623111,0.03181620111504329,0.7598551289901577,0.6336158270833621,0.02123071803399594,0.023182387633246634,0.07348287886354167,0.061411653383437424,0.014047787433227729,0.2412640957817068,0.10143049549640965,0.5236114591163451,0.6228462885491126,0.7010116936766994,0.7185612866475258,0.06365931291845017,0.7916666666666666,0.3503811209997759,0.7155184275184276,0.010784667521144159,0.7169945263315212,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388138496710798,1.0
Aloran,0.008907942481326587,0.3039221949759654,0.2843067731801305,0.2329806774923353,0.17737124287236636,0.5345181021656472,0.8782087381173257,0.21934788620366208,0.11880371374104381,0.012064545317448308,0.788527595629965,0.6874593729686485,0.8129361060378417,0.02340873396025987,0.08619877692856934,0.16979575507256003,0.21725809600242874,0.6913583041575756,0.22301662116556184,0.3514170400028384,0.06256337787262112,0.7870533893924909,0.6046899815407776,0.058400772981456635,0.06945514487710171,0.08029384451824574,0.05378741750420114,0.000845282338389061,0.31940494421352,0.0882895398595927,0.7844065814749853,0.6930149716477549,0.7196114912806281,0.7192043254947886,0.06544519662393562,0.7916666666666666,0.34385320700265454,0.7141652957305132,0.14022372193624405,0.6143917834776994,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7284972839411827,1.0
Altavas,0.02385316159451571,0.3030683982449469,0.42963110058334014,0.3670168606185866,0.2746296193018496,0.6510993552653331,0.8215624701446361,0.27798130002727334,0.19843131932522734,0.021145040862229885,0.7944109927932194,0.26042968815107426,0.791151621701244,0.12465541848325466,0.1156673815186464,0.15194018248932187,0.0,0.7119633254741705,0.2426385471205068,0.25136929749282727,0.057625503459566414,0.783430932272155,0.44902360291682974,0.03378290936442114,0.10444543756181544,0.09640549856697847,0.06331771235324649,0.0,0.3349774268610409,0.20525208230899852,0.7834544391547649,0.6895337713725271,0.44829755089286477,0.7182644994872506,0.051306950622175794,0.7916666666666666,0.29515542349102813,0.7172134031264467,0.03214660511110278,0.44383003190378617,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8417247769520279,1.0
Alubijid,0.0293873318403897,0.30621861376973897,0.37717306960505503,0.31385177981880097,0.2589914068964891,0.48348487353281533,0.8575706697588904,0.2396652668770625,0.15964023434435584,0.11496613263940768,0.7946903483419784,0.7916812507292033,0.7091341815859561,0.07997549642547581,0.08535948122821904,0.2274571717981299,0.1515899182265792,0.8164357005512424,0.22158833539414466,0.5173882556921703,0.04403362234321992,0.7960882236220344,0.5811828473817333,0.10014410694077766,0.07686933587310889,0.20369251637994296,0.056137353220404106,0.0,0.46882520236272146,0.127853059200407,0.7814332247557002,0.6309098851049977,0.595410253396441,0.7190064673879385,0.06760313943473056,0.7916666666666666,0.344899492869789,0.6755227005661789,0.054568574124079845,0.7678184826085962,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8377764616726847,1.0
