city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Availability of Basic Utilities,Utilities,Transportation Vehicles,Sanitary System,Social Protection,Hospital,Health,Cost of Living,Population,Financial Deepening,Employed Population
Maragondon,0.26668,0.6475458629617276,0.25572442079822616,0.7096509827897961,0.05026969540658095,1,0.006850478711452346,0.5109600000000001,0.97144,0.43766636121656405,0.83752,0.8541319392185648,0.07727197158264683,0.6841280275066998,0.5155339659229884,0.1111111111111111,0.3702755785034298,0.6048456778246922,0.05868938837676405,0.21502301461166598,0.007804044286032289
Maragusan,1.0,0.3251087661646425,0.17949587242689644,0.8039906587884365,0.2616956103649644,0,0.047953350980166426,0.5036400000000001,0.97272,0.5454466116856481,0.9243600000000001,0.8590162630946734,0.19762892125986037,0.9482226829144966,0.2658918557856641,0.1111111111111111,0.33160667887008893,0.48912590996386385,0.09892668295764846,0.20759894633223505,0.012153839461853565
Maramag,1.0,0.4894999219371595,0.15640891780420177,0.7930748569492654,0.27048379598672856,2,0.050967561613205446,0.51024,0.97272,0.4381027185059126,0.94072,0.8633894367977007,0.09202389343024305,0.9482226829144966,0.23806596390111784,0.4444444444444444,0.5829545264868048,0.6048456778246922,0.1707054083956616,0.3746863102014026,0.05514005061114617
Marantao,1.0,0.011187615476646661,0.0,0.12936016999240418,0.8288519954912785,0,0.053433733949328294,0.50072,0.99092,0.547279312300912,0.0,0.7173140762238495,0.0,0.9482226829144966,0.0,0.0,0.005702967212111429,0.7376365601704313,0.050430319088602245,0.012190136804497686,0.004221860023591238
Marawi,1.0,0.0,0.0,0.07930584549672276,0.7767597068057491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.586165400908827,0.34419806995330593,0.04298627188954447,0.0
Marcos,1.0,0.20930859701457594,0.11657872131549879,0.8471448391163516,0.03575008437931848,0,0.006850478711452346,0.51396,0.9885600000000001,0.5562246367325565,0.7000000000000001,0.7224823724183366,0.010537087033997293,0.6320978914901147,0.10713327883197389,0.1111111111111111,0.16316050097089527,0.47527312034086255,0.024389713772956782,0.06122564951431921,0.07893598892593315
Margosatubig,1.0,0.17574575058463596,0.07248471789197382,0.5286635947828124,0.3834565589795515,0,0.006850478711452346,0.5,0.96572,0.5454466116856481,0.75752,0.7128841080571465,0.0056197797514652235,0.714314607877838,0.057233617416275986,0.1111111111111111,0.18764153095459307,0.9993003641604545,0.060325192239147556,0.160029916245511,0.0
Maria,1.0,0.5087025455164783,0.10160339939807521,0.7757679379710973,0.2892064523113565,2,0.053433733949328294,0.53508,0.9818,0.003621765501592704,0.9548000000000001,0.9006466049689476,0.07680365660335807,0.7604793446933307,0.11425153024429968,0.0,0.292242295430393,0.5724525384537349,0.017112126802225073,0.4828394036548408,0.006396757611501876
Maria Aurora,1.0,0.12757221230086638,0.03452643664294879,0.7761638478823627,0.1246508606690484,0,0.052885695652412114,0.5,0.96364,0.547279312300912,0.7843200000000001,0.5720338381414579,0.010537087033997293,0.9482226829144966,0.08779176741868465,0.0,0.10084515192148256,0.4336447878879043,0.07128507811711701,0.12694240206187443,0.006908498220422027
Maribojoc,1.0,0.33779919566054023,0.0669729674640332,0.7977692173256963,0.10962178960574162,0,0.01644114890748563,0.50896,0.96,0.549024741458306,0.8825200000000001,0.8530528444087269,0.016859339254395672,0.948121555342064,0.5780882965161545,0.0,0.1249088916213674,0.9489965472971318,0.02905001456387489,0.16296288149170593,0.032751398970889606
Marihatag,0.75,0.16664537680139352,0.06978084032355013,0.810381775927433,0.4537620439536646,0,0.006850478711452346,0.52788,0.94284,0.5454466116856481,0.31152,0.8487932596330507,0.004448992303243302,0.5075592860393386,0.04580127423890428,0.0,0.14869443779871017,0.999860072832091,0.02687996412090443,0.14600667616214147,0.031216177144129158
Marikina,1.0,0.4070956198815605,0.1290581562466851,0.5684808201443488,0.03320278419909699,2,0.5554368139245561,1.0,0.8,0.44259719858620233,1.0,0.9062692568728398,0.2060585908870582,0.9682965060423725,0.4404687692111893,1.0,0.29446784361072914,0.4206315612723577,0.8433827609452553,0.14747315878523892,0.040299572952461823
Marilao,1.0,0.5314952248084526,0.5692702234442822,0.7725441001222231,0.017918983117768062,2,0.058640097770032075,0.50732,0.87272,0.547279312300912,0.88736,0.8955351032381361,0.20207791356310367,0.9483238104869293,0.5250249678060894,0.1111111111111111,0.4548464093562042,0.9125455200568104,0.4358518123192786,0.7988664089323447,0.011770034005163453
Maripipi,0.75,0.14552249086414276,0.034214450769669134,0.5377695227419136,0.2321469282743952,0,0.01068674678986566,0.44244000000000006,0.66488,0.5492865558319151,0.25,0.8486228762420237,0.0016391024275106902,0.5056378621631188,0.12201689542138233,0.0,0.08220618591116717,1.0,0.004730483737481858,0.09467978435373016,0.10311573269741026
Mariveles,1.0,0.21757407412045668,0.20539069990910805,0.8143974335988382,0.03447643428920773,0,0.0578180403246578,0.5234,0.96364,0.0,0.9589600000000001,0.8549838561737001,0.12550841444939,0.811599332558022,0.4558556965065198,0.3333333333333333,0.9007906259910636,0.3848102062876273,0.2538703728459888,0.420605547337142,0.012793515223003753
Marogong,0.25,0.0,0.0,0.12217723303087702,1.0,1,0.0,0.0,0.0,0.5454466116856481,0.0,0.2839723183784044,0.0,0.9480709915558477,0.0,0.0,0.005146580167027387,0.7376365601704313,0.030148091411921686,0.0,0.0
Masantol,1.0,0.06929642422102036,0.031198587327965776,0.7787089830262108,0.10248934910112145,0,0.05178961905857973,0.60892,0.96364,0.547279312300912,0.9885600000000001,0.8537911724365108,0.05455869508714155,0.9483238104869293,0.11806231130342358,0.0,0.03574786764664969,0.885609540234308,0.09396358443050191,0.09513806017344811,0.00933926611279274
Masbate,1.0,0.19119133911582725,0.14663336044143913,0.7050697395308694,0.2210661724904317,0,0.5442020288377744,1.0,0.9996,0.5513374350918532,0.97616,0.9999999999999999,0.26319301836028797,0.9486271932042272,0.27739610049245317,0.2222222222222222,0.15008540541142026,0.5774899164984625,0.17493935605223507,0.34425679577213014,0.015224283115374467
Masinloc,1.0,0.1548733336505937,0.2209899935730909,0.5635602255329089,0.09433798852441269,0,0.06494253818456823,0.5036400000000001,0.9818,0.5527337784177684,0.87012,0.8545295004642945,0.08172096388589013,0.948121555342064,0.10476052836119863,0.0,0.10626992561105197,0.3457005628570329,0.08794069382655585,0.1457317106703107,0.013689061288614015
Masiu,1.0,0.27943991791295797,0.01123149143806768,1.0000000000000002,0.9261588623757394,0,0.01068674678986566,0.5,0.99232,0.5473665837587817,0.0,0.7621249080639618,0.0,0.6320473277038985,0.0,0.0,0.012657805275661951,0.7376365601704313,0.04382097539782294,0.0,0.009723071569482853
Maslog,0.0,0.1127110514438283,0.04606991395429613,0.04638876430295252,0.9073088410421005,1,0.2589480952928987,1.0,0.94596,0.5454466116856481,0.88752,0.7542872720767179,0.0011707874482219216,0.5151944177580017,0.025668846002023276,0.0,0.04673651178705951,0.47527312034086255,0.002457760498893715,0.0,0.12793515223003754
Mataasnakahoy,1.0,0.27668475887766436,0.5598066519547993,0.7928486227142566,0.0888612931369365,2,0.007124497859910439,0.502,0.94872,0.5598027665052144,0.9,0.8525416942356459,0.039572615749900945,0.5058906810942003,0.7891911868857351,0.0,0.10863457055265917,0.6283534420334216,0.043840117783446576,0.18725149993675771,0.02008581890011589
Matag-Ob,0.0,0.20964255568552062,0.04149412114619448,0.8452218481187777,0.3437186761680963,1,0.007124497859910439,0.501,0.44104000000000004,0.5454466116856481,0.50468,0.8517465717441862,0.008195512137553452,0.948121555342064,0.2525900728434391,0.0,0.03546967412410766,0.6501820802272418,0.023540487938017263,0.20402439493843497,0.009595136417252815
Matalam,0.75,0.057524381070220516,0.04638189982757579,0.8659222806220763,0.4293079622235383,0,0.04329502545637883,0.50072,0.9818,0.4415935768207008,0.9874800000000001,0.8546998838553216,0.03254789106056942,0.9483238104869293,0.4107015360323724,0.1111111111111111,0.27596797436168474,0.6561989484473332,0.13115375926347836,0.14261543509622857,0.07829631316478297
Matalom,0.0,0.24479170580244783,0.1441374734552019,0.828028046258114,0.3097122187621395,1,0.007124497859910439,0.503,0.7946,0.549024741458306,0.71352,0.7083973454267677,0.017795969212973207,0.6320978914901147,0.4815964440379604,0.0,0.07580773489270069,0.6501820802272418,0.05068613096920902,0.11557716173286904,0.03799674021232115
Matanao,1.0,0.08666227511014353,0.020695062927550634,0.7740146226497799,0.23978882881505964,0,0.052611676503954014,0.5,0.96364,0.4581751538159445,0.924,0.7067503059801729,0.017093496744040055,0.9481721191282804,0.006902546824073485,0.1111111111111111,0.044232770084181326,0.6280036241136489,0.09181441659002998,0.0964212324686584,0.13113353103578845
Matanog,1.0,0.08474201275221165,0.008631609160737198,1.0000000000000002,0.7956097281393881,0,0.00575440211761997,0.5079600000000001,0.9885600000000001,0.549024741458306,0.95252,0.7115210409289301,0.06696904203829392,0.9480709915558477,0.0,0.0,0.08763095960073658,0.23480828228906858,0.05575538272572301,0.05105192631658054,0.0056291466981216514
Mati,1.0,0.2264239789004906,0.13623383133211722,0.4370952881630289,0.2460297142566023,0,0.7020370583496364,1.0,0.96364,0.9999999999999999,0.627,0.9837936997901443,0.13627965897303168,0.9603579916064116,0.3553373583809496,0.2222222222222222,0.27221236180736746,0.4977314307902737,0.24981218709377784,0.3164852810972219,0.07381858283673165
Matnog,0.0,0.1127110514438283,0.015599293663982888,0.6691550547232337,0.44484649332288934,1,0.0,0.0,0.7946,0.43723000392721556,0.25416,0.42584488864025527,0.1807695820054647,0.6321484552763311,0.0,0.0,0.06440180046847784,0.4097172421754478,0.08004010921461852,0.13959081468609005,0.0
Matuguinao,0.0,0.10978891307306238,0.014767331335237135,0.633014135680589,0.4785982207108242,1,0.05315971480087021,0.51136,0.39444,0.5454466116856481,0.8575200000000001,0.7173708706875251,0.008897984606486603,0.2528694948677757,0.03652597694405553,0.0,0.03713883525935979,0.31330742348607543,0.007781083919139603,0.0318043418884263,0.06447931672393892
Matungao,0.75,0.021874292946876307,0.006863689212152471,0.5430860272646189,0.49375465678314195,0,0.010960765938323753,0.53032,0.9948800000000001,0.5492865558319151,0.28332,0.8533368167271053,0.003044047365376996,0.505991808666633,0.066221308593455,0.0,0.14813805075362613,0.4609305856301795,0.018727048062110063,0.0,0.8233906397525215
Mauban,1.0,0.11062380975042407,0.2037267752516165,0.8623590914206889,0.07332276203758542,0,0.05727000202774161,0.50148,0.97272,0.5509010778025046,0.91472,0.8537911724365108,0.04355329307385548,0.9483238104869293,0.3167262370837886,0.1111111111111111,0.18277314431010772,0.3440914004260782,0.11674476353950451,0.16296288149170593,0.014200801897534166
Mawab,1.0,0.39031419666659056,0.20549469520020125,0.7078411089097263,0.20196142113877055,2,0.006028421266078065,0.5149600000000001,0.9948800000000001,0.5454466116856481,0.8925200000000001,0.8536775835091595,0.06767151450722707,0.948273246700713,0.9469431424275813,0.1111111111111111,0.506451307787749,0.8250910401136209,0.05754954632372023,0.27606535379809805,0.023028327401406753
Mayantoc,0.75,0.12356470824953027,0.18157577824876084,0.6901948385790453,0.05969470607340045,0,0.007124497859910439,0.50596,0.9897600000000001,0.5598027665052144,0.8,0.8523713108446187,0.0025757323860882276,0.7584567932446782,0.40523701979664756,0.0,0.13575843900050621,0.6501820802272418,0.049774257326773964,0.19247584428154244,0.01867853222558548
Maydolong,0.25,0.1542889059764405,0.03899823415995722,0.5817155228923595,0.5631685866941774,1,0.006850478711452346,0.504,0.6000000000000001,0.0,0.8566800000000001,0.8512922160347807,0.009600457075419759,0.6320473277038985,0.0,0.0,0.02448102998369784,0.9287071079503117,0.018704425242736675,0.08808061254979156,0.010106877026172965
Mayorga,0.25,0.2696716267878262,0.00010399529109321925,0.595855162580405,0.34855854651051715,1,0.9999999999999999,0.53788,0.4,0.5530828642492472,0.0,0.5683421980025386,0.011707874482219216,0.6354351013803914,0.09541332953693246,0.0,0.0,0.31330742348607543,0.022912269646187002,0.03877013434813926,0.12883069829564778
Mayoyao,0.7992400000000001,0.13892680711298538,0.03847825770449112,0.7938101182130437,0.1938100605620618,0,0.01287889997753041,0.50596,0.78976,0.5526028712309639,0.6708400000000001,0.850894654789051,0.008195512137553452,0.7147696819537847,0.15106511330602493,0.0,0.1690025649442777,0.4428799809699051,0.023208106514915932,0.045185995824190674,0.1015805108706498
Medellin,1.0,0.12465007393010047,0.07050880736120266,0.8051218299634801,0.22934489807615155,0,0.05480382969161877,0.5036400000000001,0.8154,0.5490683771872409,0.89956,0.8602657412955383,0.032313733570925034,0.7584567932446782,0.155738712718158,0.1111111111111111,0.029071223105641184,0.6048456778246922,0.08933808797708133,0.1192433682906127,0.06818943613861
Medina,1.0,0.3147560473653575,0.6605780890241287,0.7826115235801117,0.20336243623789235,2,0.006850478711452346,0.504,0.9885600000000001,0.549024741458306,0.8525200000000001,0.8534504056544566,0.07867691652051313,0.9483238104869293,0.6428715745212608,0.0,0.31644513189154877,0.6501820802272418,0.050313724557985544,0.2123650148573018,0.048231552390724144
Mendez,0.7996400000000001,0.692713773206995,0.38187070889430114,0.7677931811870398,0.08962548319100294,2,0.006850478711452346,0.502,0.9589600000000001,0.5454466116856481,0.9,0.7125433412750923,0.06673488454864954,0.5171158416342215,0.7779745482966158,0.0,0.15870940461022293,0.6048456778246922,0.05374543223524115,0.15572212354016218,0.007804044286032289
Mercedes,0.75,0.10152343596718164,0.011647472602440557,0.8501424427302173,0.45490832903476425,0,0.28497991439641757,0.50072,0.96364,0.5454466116856481,0.67284,0.8539047613638622,0.009600457075419759,0.9483238104869293,0.0,0.0,0.013770579365830036,0.08326715944350965,0.08152277399201292,0.04060323762701109,0.00933926611279274
Mercedes (ES),0.0,0.043247647887335594,0.00010399529109321925,0.7718088388584445,0.4417897331066236,1,0.0019181340392066567,0.41820000000000007,0.6000000000000001,0.4595714971418597,0.4,0.709930795946011,0.0004683149792887687,0.5056378621631188,0.0,0.0,0.0,0.4896156550515457,0.003611524286936546,0.0,0.05411656939330587
Merida,0.0,0.25205530689549455,0.11647472602440556,0.7452828748036711,0.26487973559024125,1,0.01068674678986566,0.41516000000000003,0.99232,0.5530828642492472,0.50188,0.5681150201478359,0.014283606868307444,0.5343580927339839,0.4265917740336249,0.0,0.023646449416071778,0.3187645830345305,0.05074007769233018,0.11741026501174087,0.06447931672393892
Mexico,0.76924,0.4039230125075861,0.09785956891871932,0.7353285684632871,0.03065548401887549,0,0.040828853120255984,0.53144,0.9818,0.013090718680455556,0.9824400000000001,0.8564037177655921,0.017093496744040055,0.7585579208171108,0.3802871890887986,0.1111111111111111,0.22408488240759783,0.885609540234308,0.2948072346105734,0.22153053125166097,0.006780563068191989
Meycauayan,1.0,0.32176917945519573,0.7226632778067805,0.5250438470226726,0.03791528953250674,2,0.8431569198055546,1.0,0.9818,0.9999999999999999,0.99828,0.8516329828168349,0.33390858023289205,0.9487283207766598,0.5227241188647317,0.7777777777777777,0.47793647172719195,0.9182125703571291,0.3857683706603454,0.6098734608806587,0.05782668880797696
Miag-ao,1.0,0.14894556724132568,0.053037598457541815,0.7692071451558442,0.19406479058008394,0,0.06028421266078064,0.50732,0.96364,0.5581882445346249,0.99996,0.8753162741695937,0.050812175252831396,0.9481721191282804,0.17860339907290146,0.0,0.18638966010315403,0.8032624019198009,0.11158328028862209,0.2636002515017696,0.008955460656102627
Midsalip,0.25,0.1461069185382959,0.02932667208828783,0.8286501904043881,0.5492858007119703,1,0.006850478711452346,0.502,0.97144,0.5454466116856481,0.7581600000000001,0.8472598091138074,0.008195512137553452,0.7585073570308944,0.4136494987384871,0.0,0.0,0.9993003641604545,0.05171285892538591,0.11392736878188439,0.37497793118624
Midsayap,1.0,0.3832175749090162,0.15536896489326957,0.8382651453922592,0.286659152131135,2,0.05151559991012164,0.5022000000000001,0.97272,0.5527337784177684,0.9168,0.8692960610199716,0.6942769567955995,0.9487283207766598,0.5704667343979066,0.5555555555555556,1.0,0.6561989484473332,0.2570114643051401,0.7499225513864668,0.19522904230303728
Milagros,0.0,0.028302997362561325,0.006863689212152471,0.5460836308784845,0.4352941176470588,1,0.06001019351232255,0.5,0.7818,0.43635728934851853,0.24996000000000002,0.8551542395647271,0.038635985791323414,0.5251049198563988,0.027250679649206785,0.0,0.03296593242122948,0.5657360343940978,0.09306389230619098,0.07295751049909895,0.006780563068191989
Milaor,0.25,0.16505907311440632,0.16379258347182032,0.5032122433443302,0.19712155079634974,1,0.0,0.501,0.97144,0.549024741458306,0.8825200000000001,0.5681718146115116,0.0,0.5133235576679982,0.07822886400616616,0.0,0.07316489642855149,0.47527312034086255,0.047256163508828296,0.05425985705460625,0.0034542491102110134
Mina,1.0,0.5022738411007933,0.158904804790439,0.8099858660161678,0.17674314935457783,2,0.01068674678986566,0.52272,0.96924,0.5492865558319151,0.9925200000000001,0.8590162630946734,0.025054851391949122,0.7584567932446782,0.18356460460270427,0.0,0.09458579766428711,0.81585584703162,0.034886701962209214,0.2775318364211955,0.43293255514644696
